# [1]Indel length	[2]Mean VAF
-60	0.56
-59	0.61
-58	0.58
-57	0.62
-56	0.59
-55	0.57
-54	0.59
-53	0.62
-52	0.60
-51	0.60
-50	0.62
-49	0.53
-48	0.60
-47	0.59
-46	0.62
-45	0.56
-44	0.62
-43	0.62
-42	0.61
-41	0.60
-40	0.60
-39	0.59
-38	0.63
-37	0.60
-36	0.62
-35	0.60
-34	0.62
-33	0.63
-32	0.64
-31	0.61
-30	0.64
-29	0.64
-28	0.63
-27	0.64
-26	0.64
-25	0.63
-24	0.63
-23	0.62
-22	0.65
-21	0.64
-20	0.62
-19	0.66
-18	0.65
-17	0.68
-16	0.64
-15	0.63
-14	0.65
-13	0.66
-12	0.64
-11	0.66
-10	0.62
-9	0.65
-8	0.63
-7	0.66
-6	0.63
-5	0.64
-4	0.64
-3	0.64
-2	0.65
-1	0.68
1	0.67
2	0.64
3	0.65
4	0.64
5	0.63
6	0.60
7	0.61
8	0.59
9	0.61
10	0.58
11	0.61
12	0.58
13	0.61
14	0.57
15	0.58
16	0.57
17	0.62
18	0.56
19	0.62
20	0.57
21	0.62
22	0.56
23	0.60
24	0.57
25	0.58
26	0.59
27	0.62
28	0.59
29	0.64
30	0.60
31	0.65
32	0.58
33	0.63
34	0.59
35	0.60
36	0.59
37	0.63
38	0.64
39	0.63
40	0.59
41	0.67
42	0.61
43	0.61
44	0.61
45	0.58
46	0.58
47	0.66
48	0.62
49	0.71
50	0.61
51	0.65
52	0.64
53	0.62
54	0.62
55	0.60
56	0.57
57	0.67
58	0.65
59	0.65
60	0.64
