# [1]Indel length	[2]Mean VAF
-60	0.57
-59	0.57
-58	0.54
-57	0.59
-56	0.59
-55	0.58
-54	0.56
-53	0.59
-52	0.56
-51	0.55
-50	0.58
-49	0.55
-48	0.57
-47	0.56
-46	0.57
-45	0.61
-44	0.60
-43	0.59
-42	0.61
-41	0.63
-40	0.59
-39	0.65
-38	0.64
-37	0.60
-36	0.63
-35	0.59
-34	0.63
-33	0.59
-32	0.62
-31	0.63
-30	0.64
-29	0.64
-28	0.64
-27	0.61
-26	0.64
-25	0.63
-24	0.63
-23	0.64
-22	0.63
-21	0.65
-20	0.62
-19	0.67
-18	0.64
-17	0.65
-16	0.63
-15	0.63
-14	0.64
-13	0.66
-12	0.63
-11	0.65
-10	0.62
-9	0.65
-8	0.62
-7	0.65
-6	0.63
-5	0.63
-4	0.63
-3	0.63
-2	0.64
-1	0.68
1	0.67
2	0.63
3	0.64
4	0.64
5	0.63
6	0.59
7	0.60
8	0.58
9	0.60
10	0.58
11	0.60
12	0.58
13	0.59
14	0.57
15	0.59
16	0.57
17	0.59
18	0.57
19	0.61
20	0.57
21	0.60
22	0.57
23	0.62
24	0.57
25	0.57
26	0.57
27	0.60
28	0.58
29	0.60
30	0.57
31	0.65
32	0.59
33	0.63
34	0.58
35	0.60
36	0.60
37	0.63
38	0.61
39	0.63
40	0.57
41	0.67
42	0.59
43	0.61
44	0.61
45	0.62
46	0.62
47	0.63
48	0.61
49	0.62
50	0.67
51	0.61
52	0.63
53	0.64
54	0.60
55	0.63
56	0.68
57	0.63
58	0.63
59	0.63
60	0.64
