# [1]Indel length	[2]Mean VAF
-60	0.56
-59	0.55
-58	0.58
-57	0.59
-56	0.58
-55	0.58
-54	0.60
-53	0.61
-52	0.59
-51	0.58
-50	0.57
-49	0.51
-48	0.60
-47	0.57
-46	0.60
-45	0.58
-44	0.62
-43	0.59
-42	0.60
-41	0.60
-40	0.61
-39	0.60
-38	0.63
-37	0.57
-36	0.62
-35	0.57
-34	0.63
-33	0.63
-32	0.63
-31	0.65
-30	0.62
-29	0.62
-28	0.64
-27	0.62
-26	0.63
-25	0.61
-24	0.62
-23	0.60
-22	0.63
-21	0.61
-20	0.62
-19	0.66
-18	0.63
-17	0.65
-16	0.63
-15	0.63
-14	0.64
-13	0.66
-12	0.62
-11	0.65
-10	0.61
-9	0.64
-8	0.61
-7	0.65
-6	0.62
-5	0.63
-4	0.63
-3	0.63
-2	0.64
-1	0.67
1	0.67
2	0.62
3	0.63
4	0.63
5	0.62
6	0.58
7	0.59
8	0.57
9	0.59
10	0.56
11	0.59
12	0.57
13	0.58
14	0.56
15	0.57
16	0.56
17	0.60
18	0.56
19	0.61
20	0.56
21	0.61
22	0.55
23	0.60
24	0.57
25	0.57
26	0.56
27	0.60
28	0.57
29	0.59
30	0.57
31	0.62
32	0.58
33	0.61
34	0.58
35	0.60
36	0.58
37	0.65
38	0.61
39	0.63
40	0.59
41	0.67
42	0.61
43	0.56
44	0.57
45	0.58
46	0.57
47	0.64
48	0.61
49	0.61
50	0.62
51	0.65
52	0.61
53	0.65
54	0.63
55	0.66
56	0.60
57	0.67
58	0.61
59	0.69
60	0.63
