# [1]Indel length	[2]Count
-60	2400
-59	42
-58	87
-57	55
-56	98
-55	62
-54	107
-53	53
-52	114
-51	88
-50	164
-49	155
-48	206
-47	98
-46	154
-45	127
-44	218
-43	114
-42	209
-41	152
-40	359
-39	203
-38	285
-37	209
-36	421
-35	255
-34	421
-33	263
-32	605
-31	314
-30	800
-29	369
-28	928
-27	464
-26	916
-25	646
-24	1499
-23	605
-22	1269
-21	808
-20	2444
-19	933
-18	2221
-17	1211
-16	3760
-15	2425
-14	3637
-13	2048
-12	7568
-11	2790
-10	7762
-9	4234
-8	13354
-7	5430
-6	15983
-5	15006
-4	50264
-3	34709
-2	90803
-1	228653
1	231282
2	90102
3	32808
4	47984
5	13881
6	15570
7	5030
8	13159
9	4029
10	7276
11	2520
12	7326
13	1807
14	3150
15	2203
16	3535
17	1063
18	2045
19	848
20	2355
21	803
22	1200
23	603
24	1449
25	596
26	807
27	460
28	854
29	324
30	659
31	299
32	549
33	237
34	312
35	267
36	393
37	182
38	246
39	139
40	320
41	124
42	193
43	133
44	164
45	137
46	159
47	103
48	188
49	104
50	160
51	87
52	129
53	81
54	98
55	62
56	95
57	55
58	83
59	65
60	2519
