# [1]Indel length	[2]Mean VAF
-60	0.57
-59	0.54
-58	0.57
-57	0.61
-56	0.60
-55	0.60
-54	0.60
-53	0.61
-52	0.62
-51	0.56
-50	0.58
-49	0.57
-48	0.63
-47	0.58
-46	0.61
-45	0.63
-44	0.61
-43	0.60
-42	0.64
-41	0.61
-40	0.62
-39	0.62
-38	0.65
-37	0.61
-36	0.64
-35	0.61
-34	0.64
-33	0.61
-32	0.66
-31	0.65
-30	0.65
-29	0.65
-28	0.64
-27	0.63
-26	0.65
-25	0.65
-24	0.63
-23	0.62
-22	0.64
-21	0.63
-20	0.62
-19	0.68
-18	0.66
-17	0.67
-16	0.64
-15	0.64
-14	0.65
-13	0.67
-12	0.64
-11	0.66
-10	0.63
-9	0.65
-8	0.63
-7	0.66
-6	0.63
-5	0.64
-4	0.64
-3	0.64
-2	0.65
-1	0.68
1	0.67
2	0.64
3	0.65
4	0.64
5	0.63
6	0.60
7	0.61
8	0.59
9	0.61
10	0.58
11	0.62
12	0.59
13	0.61
14	0.57
15	0.60
16	0.58
17	0.62
18	0.57
19	0.63
20	0.58
21	0.63
22	0.57
23	0.62
24	0.59
25	0.60
26	0.57
27	0.61
28	0.59
29	0.61
30	0.58
31	0.66
32	0.59
33	0.62
34	0.59
35	0.60
36	0.61
37	0.66
38	0.64
39	0.62
40	0.61
41	0.66
42	0.65
43	0.58
44	0.60
45	0.64
46	0.60
47	0.60
48	0.62
49	0.66
50	0.59
51	0.63
52	0.65
53	0.68
54	0.65
55	0.60
56	0.68
57	0.64
58	0.61
59	0.65
60	0.63
