# [1]Indel length	[2]Mean VAF
-60	0.57
-59	0.56
-58	0.61
-57	0.65
-56	0.60
-55	0.54
-54	0.63
-53	0.58
-52	0.63
-51	0.61
-50	0.60
-49	0.59
-48	0.61
-47	0.59
-46	0.60
-45	0.62
-44	0.61
-43	0.64
-42	0.64
-41	0.61
-40	0.64
-39	0.59
-38	0.65
-37	0.62
-36	0.65
-35	0.60
-34	0.67
-33	0.65
-32	0.66
-31	0.63
-30	0.65
-29	0.65
-28	0.63
-27	0.62
-26	0.67
-25	0.64
-24	0.64
-23	0.63
-22	0.65
-21	0.65
-20	0.63
-19	0.67
-18	0.66
-17	0.67
-16	0.64
-15	0.63
-14	0.65
-13	0.66
-12	0.63
-11	0.67
-10	0.63
-9	0.65
-8	0.63
-7	0.66
-6	0.63
-5	0.64
-4	0.64
-3	0.64
-2	0.65
-1	0.69
1	0.67
2	0.64
3	0.65
4	0.64
5	0.64
6	0.60
7	0.61
8	0.59
9	0.61
10	0.58
11	0.62
12	0.58
13	0.63
14	0.57
15	0.59
16	0.57
17	0.63
18	0.57
19	0.64
20	0.57
21	0.62
22	0.58
23	0.62
24	0.59
25	0.61
26	0.58
27	0.63
28	0.62
29	0.63
30	0.62
31	0.62
32	0.59
33	0.64
34	0.59
35	0.62
36	0.62
37	0.66
38	0.66
39	0.61
40	0.61
41	0.66
42	0.61
43	0.59
44	0.62
45	0.60
46	0.63
47	0.70
48	0.66
49	0.64
50	0.61
51	0.71
52	0.63
53	0.60
54	0.62
55	0.60
56	0.60
57	0.66
58	0.63
59	0.63
60	0.65
