# [1]Indel length	[2]Mean VAF
-60	0.54
-59	0.50
-58	0.55
-57	0.56
-56	0.58
-55	0.56
-54	0.57
-53	0.57
-52	0.55
-51	0.55
-50	0.58
-49	0.49
-48	0.59
-47	0.50
-46	0.58
-45	0.56
-44	0.62
-43	0.58
-42	0.60
-41	0.58
-40	0.59
-39	0.59
-38	0.59
-37	0.59
-36	0.59
-35	0.57
-34	0.63
-33	0.58
-32	0.61
-31	0.59
-30	0.61
-29	0.61
-28	0.61
-27	0.57
-26	0.61
-25	0.59
-24	0.61
-23	0.58
-22	0.62
-21	0.60
-20	0.59
-19	0.62
-18	0.61
-17	0.62
-16	0.60
-15	0.61
-14	0.61
-13	0.63
-12	0.59
-11	0.62
-10	0.59
-9	0.61
-8	0.59
-7	0.62
-6	0.59
-5	0.60
-4	0.59
-3	0.60
-2	0.60
-1	0.64
1	0.64
2	0.59
3	0.61
4	0.60
5	0.60
6	0.56
7	0.57
8	0.55
9	0.57
10	0.54
11	0.58
12	0.55
13	0.57
14	0.53
15	0.55
16	0.54
17	0.58
18	0.53
19	0.58
20	0.54
21	0.58
22	0.55
23	0.59
24	0.55
25	0.58
26	0.55
27	0.60
28	0.56
29	0.59
30	0.58
31	0.61
32	0.56
33	0.59
34	0.57
35	0.58
36	0.57
37	0.61
38	0.58
39	0.61
40	0.58
41	0.63
42	0.58
43	0.60
44	0.56
45	0.60
46	0.56
47	0.61
48	0.57
49	0.61
50	0.60
51	0.63
52	0.63
53	0.66
54	0.61
55	0.57
56	0.62
57	0.59
58	0.63
59	0.59
60	0.62
