# [1]Indel length	[2]Count
-60	2503
-59	42
-58	81
-57	59
-56	127
-55	60
-54	123
-53	68
-52	121
-51	96
-50	166
-49	157
-48	176
-47	113
-46	176
-45	114
-44	193
-43	124
-42	222
-41	137
-40	376
-39	190
-38	302
-37	210
-36	436
-35	232
-34	444
-33	267
-32	625
-31	327
-30	801
-29	381
-28	928
-27	488
-26	936
-25	701
-24	1575
-23	658
-22	1288
-21	810
-20	2521
-19	966
-18	2260
-17	1192
-16	3870
-15	2397
-14	3709
-13	2195
-12	7563
-11	2812
-10	7837
-9	4374
-8	13502
-7	5579
-6	16382
-5	15108
-4	50683
-3	35307
-2	92408
-1	230989
1	234268
2	91476
3	33072
4	48500
5	14059
6	15817
7	5276
8	13438
9	4116
10	7359
11	2560
12	7435
13	1893
14	3367
15	2217
16	3660
17	1099
18	2112
19	899
20	2535
21	797
22	1205
23	615
24	1501
25	643
26	834
27	469
28	895
29	341
30	704
31	321
32	553
33	261
34	371
35	261
36	415
37	195
38	262
39	164
40	346
41	138
42	217
43	114
44	178
45	132
46	151
47	89
48	167
49	110
50	117
51	83
52	127
53	72
54	122
55	80
56	107
57	59
58	76
59	61
60	2623
