# [1]Indel length	[2]Count
-60	2349
-59	39
-58	86
-57	54
-56	113
-55	69
-54	121
-53	64
-52	118
-51	89
-50	143
-49	164
-48	200
-47	97
-46	169
-45	118
-44	195
-43	127
-42	253
-41	143
-40	396
-39	168
-38	311
-37	200
-36	435
-35	230
-34	375
-33	254
-32	632
-31	305
-30	755
-29	367
-28	916
-27	454
-26	933
-25	709
-24	1458
-23	612
-22	1290
-21	748
-20	2512
-19	954
-18	2181
-17	1171
-16	3736
-15	2398
-14	3586
-13	2091
-12	7656
-11	2709
-10	7674
-9	4312
-8	13520
-7	5459
-6	16264
-5	15073
-4	50655
-3	34799
-2	91705
-1	229547
1	232177
2	90374
3	32693
4	47980
5	13964
6	15572
7	4988
8	13121
9	3970
10	7116
11	2411
12	7282
13	1806
14	3167
15	2133
16	3518
17	1012
18	2065
19	826
20	2270
21	764
22	1100
23	560
24	1384
25	633
26	786
27	434
28	869
29	308
30	674
31	302
32	545
33	214
34	348
35	234
36	386
37	187
38	259
39	153
40	329
41	124
42	188
43	112
44	166
45	111
46	137
47	99
48	166
49	111
50	114
51	80
52	110
53	87
54	108
55	71
56	82
57	55
58	72
59	58
60	2287
