# [1]Indel length	[2]Count
-60	2515
-59	44
-58	71
-57	49
-56	115
-55	75
-54	114
-53	57
-52	113
-51	82
-50	157
-49	158
-48	216
-47	99
-46	146
-45	110
-44	197
-43	122
-42	222
-41	140
-40	357
-39	177
-38	293
-37	198
-36	428
-35	230
-34	402
-33	251
-32	655
-31	303
-30	732
-29	383
-28	898
-27	502
-26	895
-25	721
-24	1471
-23	653
-22	1261
-21	772
-20	2467
-19	960
-18	2238
-17	1196
-16	3871
-15	2353
-14	3597
-13	2036
-12	7419
-11	2785
-10	7689
-9	4247
-8	13359
-7	5419
-6	16282
-5	14994
-4	50071
-3	34672
-2	91209
-1	228959
1	231499
2	90014
3	32685
4	47556
5	13867
6	15757
7	5098
8	13315
9	4001
10	7295
11	2501
12	7282
13	1823
14	3210
15	2179
16	3598
17	1072
18	2110
19	892
20	2444
21	819
22	1146
23	585
24	1447
25	629
26	807
27	496
28	881
29	329
30	737
31	279
32	517
33	234
34	371
35	261
36	436
37	172
38	265
39	161
40	332
41	119
42	191
43	134
44	160
45	118
46	146
47	96
48	171
49	125
50	133
51	87
52	131
53	82
54	115
55	66
56	100
57	56
58	89
59	49
60	2655
