# [1]Indel length	[2]Mean VAF
-60	0.56
-59	0.47
-58	0.55
-57	0.56
-56	0.56
-55	0.60
-54	0.61
-53	0.59
-52	0.59
-51	0.57
-50	0.60
-49	0.56
-48	0.52
-47	0.58
-46	0.62
-45	0.56
-44	0.58
-43	0.63
-42	0.63
-41	0.61
-40	0.59
-39	0.58
-38	0.63
-37	0.59
-36	0.62
-35	0.59
-34	0.63
-33	0.62
-32	0.63
-31	0.65
-30	0.62
-29	0.63
-28	0.63
-27	0.63
-26	0.63
-25	0.63
-24	0.63
-23	0.62
-22	0.65
-21	0.64
-20	0.62
-19	0.64
-18	0.64
-17	0.65
-16	0.63
-15	0.63
-14	0.63
-13	0.65
-12	0.62
-11	0.65
-10	0.62
-9	0.64
-8	0.62
-7	0.65
-6	0.63
-5	0.63
-4	0.63
-3	0.63
-2	0.64
-1	0.68
1	0.67
2	0.63
3	0.63
4	0.63
5	0.62
6	0.59
7	0.58
8	0.57
9	0.59
10	0.56
11	0.58
12	0.57
13	0.57
14	0.55
15	0.56
16	0.56
17	0.59
18	0.55
19	0.60
20	0.54
21	0.60
22	0.54
23	0.58
24	0.55
25	0.56
26	0.56
27	0.58
28	0.56
29	0.59
30	0.55
31	0.60
32	0.56
33	0.62
34	0.55
35	0.61
36	0.55
37	0.62
38	0.55
39	0.60
40	0.56
41	0.68
42	0.61
43	0.60
44	0.60
45	0.62
46	0.58
47	0.61
48	0.59
49	0.61
50	0.62
51	0.61
52	0.60
53	0.66
54	0.60
55	0.60
56	0.63
57	0.60
58	0.60
59	0.54
60	0.62
