# [1]Indel length	[2]Mean VAF
-60	0.58
-59	0.58
-58	0.60
-57	0.56
-56	0.67
-55	0.55
-54	0.60
-53	0.58
-52	0.60
-51	0.61
-50	0.64
-49	0.59
-48	0.63
-47	0.59
-46	0.64
-45	0.60
-44	0.64
-43	0.63
-42	0.64
-41	0.60
-40	0.63
-39	0.60
-38	0.68
-37	0.65
-36	0.67
-35	0.61
-34	0.64
-33	0.63
-32	0.65
-31	0.64
-30	0.64
-29	0.64
-28	0.66
-27	0.63
-26	0.66
-25	0.65
-24	0.65
-23	0.66
-22	0.66
-21	0.64
-20	0.64
-19	0.68
-18	0.65
-17	0.67
-16	0.65
-15	0.65
-14	0.66
-13	0.68
-12	0.65
-11	0.68
-10	0.65
-9	0.67
-8	0.64
-7	0.67
-6	0.65
-5	0.64
-4	0.64
-3	0.65
-2	0.66
-1	0.69
1	0.68
2	0.65
3	0.66
4	0.65
5	0.65
6	0.61
7	0.63
8	0.61
9	0.63
10	0.59
11	0.64
12	0.60
13	0.64
14	0.59
15	0.62
16	0.60
17	0.67
18	0.60
19	0.66
20	0.60
21	0.63
22	0.59
23	0.63
24	0.60
25	0.61
26	0.60
27	0.65
28	0.61
29	0.62
30	0.61
31	0.64
32	0.63
33	0.66
34	0.61
35	0.61
36	0.65
37	0.63
38	0.64
39	0.63
40	0.64
41	0.68
42	0.64
43	0.65
44	0.62
45	0.63
46	0.61
47	0.62
48	0.64
49	0.61
50	0.68
51	0.67
52	0.69
53	0.73
54	0.68
55	0.64
56	0.62
57	0.65
58	0.65
59	0.73
60	0.64
