# [1]Indel length	[2]Mean VAF
-60	0.56
-59	0.53
-58	0.51
-57	0.61
-56	0.55
-55	0.58
-54	0.61
-53	0.54
-52	0.54
-51	0.55
-50	0.56
-49	0.52
-48	0.58
-47	0.60
-46	0.62
-45	0.55
-44	0.62
-43	0.66
-42	0.65
-41	0.60
-40	0.58
-39	0.59
-38	0.62
-37	0.59
-36	0.62
-35	0.60
-34	0.63
-33	0.62
-32	0.63
-31	0.62
-30	0.62
-29	0.61
-28	0.63
-27	0.61
-26	0.63
-25	0.61
-24	0.63
-23	0.61
-22	0.65
-21	0.63
-20	0.61
-19	0.66
-18	0.65
-17	0.66
-16	0.62
-15	0.62
-14	0.63
-13	0.65
-12	0.62
-11	0.66
-10	0.62
-9	0.64
-8	0.62
-7	0.65
-6	0.62
-5	0.63
-4	0.63
-3	0.63
-2	0.64
-1	0.68
1	0.67
2	0.63
3	0.63
4	0.63
5	0.62
6	0.58
7	0.60
8	0.57
9	0.60
10	0.56
11	0.59
12	0.56
13	0.58
14	0.55
15	0.57
16	0.56
17	0.61
18	0.55
19	0.61
20	0.55
21	0.60
22	0.54
23	0.59
24	0.56
25	0.59
26	0.55
27	0.61
28	0.57
29	0.60
30	0.55
31	0.62
32	0.55
33	0.63
34	0.57
35	0.58
36	0.58
37	0.60
38	0.58
39	0.57
40	0.57
41	0.63
42	0.63
43	0.57
44	0.56
45	0.58
46	0.59
47	0.65
48	0.60
49	0.59
50	0.61
51	0.66
52	0.61
53	0.65
54	0.61
55	0.62
56	0.66
57	0.63
58	0.59
59	0.66
60	0.62
