# [1]Indel length	[2]Count
-60	2331
-59	39
-58	63
-57	43
-56	95
-55	62
-54	104
-53	56
-52	92
-51	78
-50	148
-49	126
-48	170
-47	96
-46	136
-45	117
-44	185
-43	109
-42	206
-41	143
-40	358
-39	170
-38	277
-37	180
-36	400
-35	218
-34	401
-33	252
-32	601
-31	279
-30	710
-29	372
-28	893
-27	441
-26	864
-25	642
-24	1430
-23	605
-22	1239
-21	737
-20	2365
-19	915
-18	2059
-17	1153
-16	3658
-15	2203
-14	3435
-13	2010
-12	7303
-11	2578
-10	7391
-9	4104
-8	12915
-7	5214
-6	15441
-5	14686
-4	49123
-3	33715
-2	88679
-1	223082
1	225430
2	86605
3	31343
4	46189
5	13437
6	14756
7	4674
8	12523
9	3793
10	6644
11	2287
12	6629
13	1677
14	2968
15	1985
16	3219
17	965
18	1838
19	785
20	2191
21	676
22	974
23	508
24	1283
25	545
26	673
27	396
28	704
29	269
30	583
31	260
32	470
33	216
34	295
35	224
36	302
37	166
38	192
39	148
40	260
41	110
42	172
43	101
44	134
45	131
46	109
47	91
48	135
49	87
50	123
51	63
52	102
53	75
54	90
55	67
56	73
57	50
58	70
59	58
60	1943
