# [1]Indel length	[2]Mean VAF
-60	0.57
-59	0.58
-58	0.56
-57	0.57
-56	0.56
-55	0.62
-54	0.60
-53	0.59
-52	0.58
-51	0.55
-50	0.60
-49	0.49
-48	0.60
-47	0.59
-46	0.63
-45	0.62
-44	0.64
-43	0.60
-42	0.65
-41	0.66
-40	0.60
-39	0.61
-38	0.63
-37	0.62
-36	0.63
-35	0.63
-34	0.64
-33	0.59
-32	0.64
-31	0.62
-30	0.63
-29	0.64
-28	0.64
-27	0.62
-26	0.65
-25	0.62
-24	0.64
-23	0.63
-22	0.64
-21	0.64
-20	0.62
-19	0.65
-18	0.64
-17	0.66
-16	0.63
-15	0.63
-14	0.64
-13	0.66
-12	0.63
-11	0.66
-10	0.62
-9	0.65
-8	0.62
-7	0.65
-6	0.63
-5	0.63
-4	0.63
-3	0.64
-2	0.64
-1	0.68
1	0.67
2	0.63
3	0.64
4	0.64
5	0.63
6	0.59
7	0.60
8	0.58
9	0.60
10	0.57
11	0.60
12	0.58
13	0.59
14	0.57
15	0.58
16	0.56
17	0.61
18	0.55
19	0.62
20	0.57
21	0.62
22	0.55
23	0.61
24	0.58
25	0.60
26	0.58
27	0.61
28	0.57
29	0.61
30	0.59
31	0.64
32	0.57
33	0.64
34	0.60
35	0.59
36	0.59
37	0.62
38	0.60
39	0.63
40	0.60
41	0.65
42	0.64
43	0.62
44	0.59
45	0.60
46	0.59
47	0.59
48	0.61
49	0.65
50	0.61
51	0.60
52	0.65
53	0.64
54	0.61
55	0.57
56	0.61
57	0.62
58	0.67
59	0.63
60	0.64
