# [1]Indel length	[2]Mean VAF
-60	0.58
-59	0.54
-58	0.57
-57	0.69
-56	0.59
-55	0.59
-54	0.65
-53	0.64
-52	0.61
-51	0.56
-50	0.62
-49	0.57
-48	0.59
-47	0.58
-46	0.64
-45	0.61
-44	0.66
-43	0.65
-42	0.66
-41	0.62
-40	0.60
-39	0.60
-38	0.64
-37	0.61
-36	0.64
-35	0.61
-34	0.65
-33	0.61
-32	0.66
-31	0.67
-30	0.66
-29	0.64
-28	0.65
-27	0.64
-26	0.66
-25	0.64
-24	0.64
-23	0.62
-22	0.67
-21	0.65
-20	0.64
-19	0.68
-18	0.66
-17	0.66
-16	0.64
-15	0.64
-14	0.65
-13	0.68
-12	0.65
-11	0.67
-10	0.64
-9	0.67
-8	0.64
-7	0.67
-6	0.64
-5	0.65
-4	0.64
-3	0.65
-2	0.65
-1	0.69
1	0.69
2	0.64
3	0.65
4	0.65
5	0.64
6	0.61
7	0.62
8	0.60
9	0.61
10	0.59
11	0.61
12	0.59
13	0.62
14	0.59
15	0.60
16	0.59
17	0.62
18	0.57
19	0.64
20	0.58
21	0.62
22	0.57
23	0.63
24	0.60
25	0.62
26	0.60
27	0.65
28	0.61
29	0.64
30	0.59
31	0.65
32	0.62
33	0.64
34	0.59
35	0.61
36	0.60
37	0.62
38	0.62
39	0.63
40	0.61
41	0.69
42	0.65
43	0.58
44	0.63
45	0.59
46	0.64
47	0.61
48	0.62
49	0.62
50	0.60
51	0.66
52	0.65
53	0.62
54	0.71
55	0.59
56	0.62
57	0.65
58	0.67
59	0.63
60	0.67
