# [1]Indel length	[2]Mean VAF
-60	0.57
-59	0.57
-58	0.54
-57	0.60
-56	0.60
-55	0.60
-54	0.67
-53	0.57
-52	0.61
-51	0.59
-50	0.61
-49	0.57
-48	0.60
-47	0.63
-46	0.61
-45	0.59
-44	0.66
-43	0.63
-42	0.66
-41	0.61
-40	0.61
-39	0.62
-38	0.65
-37	0.62
-36	0.65
-35	0.61
-34	0.67
-33	0.61
-32	0.66
-31	0.65
-30	0.64
-29	0.64
-28	0.66
-27	0.63
-26	0.65
-25	0.64
-24	0.65
-23	0.65
-22	0.66
-21	0.65
-20	0.62
-19	0.67
-18	0.66
-17	0.65
-16	0.64
-15	0.64
-14	0.66
-13	0.67
-12	0.64
-11	0.67
-10	0.63
-9	0.66
-8	0.64
-7	0.65
-6	0.64
-5	0.64
-4	0.64
-3	0.64
-2	0.65
-1	0.69
1	0.67
2	0.64
3	0.64
4	0.64
5	0.64
6	0.60
7	0.62
8	0.59
9	0.61
10	0.58
11	0.62
12	0.58
13	0.62
14	0.59
15	0.60
16	0.58
17	0.62
18	0.59
19	0.61
20	0.58
21	0.63
22	0.60
23	0.62
24	0.58
25	0.60
26	0.58
27	0.61
28	0.60
29	0.63
30	0.59
31	0.65
32	0.60
33	0.65
34	0.59
35	0.62
36	0.61
37	0.63
38	0.60
39	0.60
40	0.61
41	0.66
42	0.67
43	0.64
44	0.59
45	0.60
46	0.64
47	0.67
48	0.60
49	0.65
50	0.62
51	0.66
52	0.64
53	0.59
54	0.63
55	0.62
56	0.67
57	0.65
58	0.66
59	0.68
60	0.65
