# [1]Indel length	[2]Mean VAF
-60	0.56
-59	0.53
-58	0.54
-57	0.64
-56	0.58
-55	0.56
-54	0.59
-53	0.59
-52	0.60
-51	0.54
-50	0.59
-49	0.54
-48	0.56
-47	0.58
-46	0.57
-45	0.58
-44	0.61
-43	0.61
-42	0.59
-41	0.62
-40	0.59
-39	0.57
-38	0.61
-37	0.60
-36	0.60
-35	0.55
-34	0.64
-33	0.59
-32	0.63
-31	0.60
-30	0.62
-29	0.63
-28	0.62
-27	0.62
-26	0.63
-25	0.62
-24	0.62
-23	0.61
-22	0.64
-21	0.62
-20	0.61
-19	0.65
-18	0.63
-17	0.64
-16	0.61
-15	0.62
-14	0.63
-13	0.65
-12	0.61
-11	0.63
-10	0.61
-9	0.63
-8	0.61
-7	0.64
-6	0.61
-5	0.61
-4	0.62
-3	0.62
-2	0.63
-1	0.67
1	0.66
2	0.61
3	0.62
4	0.62
5	0.61
6	0.57
7	0.57
8	0.56
9	0.57
10	0.54
11	0.57
12	0.55
13	0.57
14	0.52
15	0.55
16	0.54
17	0.57
18	0.54
19	0.58
20	0.53
21	0.56
22	0.53
23	0.58
24	0.55
25	0.59
26	0.53
27	0.58
28	0.55
29	0.58
30	0.54
31	0.61
32	0.54
33	0.60
34	0.54
35	0.59
36	0.56
37	0.63
38	0.58
39	0.58
40	0.56
41	0.65
42	0.58
43	0.55
44	0.57
45	0.53
46	0.58
47	0.58
48	0.58
49	0.59
50	0.58
51	0.62
52	0.58
53	0.57
54	0.61
55	0.50
56	0.54
57	0.58
58	0.57
59	0.54
60	0.62
