# [1]Indel length	[2]Count
-60	2439
-59	45
-58	94
-57	55
-56	122
-55	61
-54	111
-53	54
-52	103
-51	76
-50	146
-49	162
-48	206
-47	96
-46	151
-45	101
-44	217
-43	116
-42	206
-41	144
-40	377
-39	167
-38	300
-37	225
-36	445
-35	241
-34	401
-33	254
-32	674
-31	332
-30	775
-29	374
-28	923
-27	466
-26	850
-25	712
-24	1495
-23	669
-22	1277
-21	797
-20	2495
-19	955
-18	2205
-17	1199
-16	3707
-15	2349
-14	3557
-13	2036
-12	7703
-11	2744
-10	7672
-9	4279
-8	13602
-7	5509
-6	16091
-5	15111
-4	50609
-3	34856
-2	92099
-1	229494
1	232961
2	90940
3	32827
4	48207
5	14117
6	15678
7	5017
8	13491
9	4148
10	7166
11	2590
12	7360
13	1797
14	3253
15	2163
16	3614
17	1043
18	2023
19	836
20	2318
21	785
22	1198
23	601
24	1447
25	623
26	789
27	480
28	821
29	337
30	660
31	302
32	589
33	230
34	350
35	259
36	381
37	185
38	251
39	185
40	298
41	128
42	209
43	118
44	169
45	116
46	128
47	102
48	166
49	105
50	116
51	79
52	121
53	84
54	125
55	67
56	98
57	66
58	95
59	49
60	2458
