# [1]Indel length	[2]Mean VAF
-60	0.57
-59	0.56
-58	0.57
-57	0.55
-56	0.59
-55	0.57
-54	0.59
-53	0.67
-52	0.58
-51	0.56
-50	0.58
-49	0.52
-48	0.59
-47	0.60
-46	0.59
-45	0.58
-44	0.61
-43	0.60
-42	0.63
-41	0.60
-40	0.59
-39	0.61
-38	0.63
-37	0.60
-36	0.63
-35	0.61
-34	0.62
-33	0.59
-32	0.63
-31	0.64
-30	0.62
-29	0.63
-28	0.63
-27	0.63
-26	0.64
-25	0.63
-24	0.64
-23	0.63
-22	0.64
-21	0.62
-20	0.62
-19	0.65
-18	0.65
-17	0.65
-16	0.63
-15	0.63
-14	0.64
-13	0.66
-12	0.62
-11	0.67
-10	0.62
-9	0.65
-8	0.62
-7	0.66
-6	0.62
-5	0.63
-4	0.63
-3	0.64
-2	0.64
-1	0.68
1	0.67
2	0.63
3	0.64
4	0.64
5	0.63
6	0.59
7	0.61
8	0.58
9	0.61
10	0.58
11	0.62
12	0.58
13	0.61
14	0.57
15	0.59
16	0.57
17	0.62
18	0.57
19	0.63
20	0.57
21	0.61
22	0.58
23	0.63
24	0.57
25	0.58
26	0.58
27	0.62
28	0.59
29	0.64
30	0.58
31	0.63
32	0.59
33	0.64
34	0.60
35	0.61
36	0.59
37	0.67
38	0.63
39	0.60
40	0.61
41	0.64
42	0.62
43	0.62
44	0.62
45	0.61
46	0.56
47	0.63
48	0.58
49	0.64
50	0.60
51	0.62
52	0.60
53	0.63
54	0.61
55	0.69
56	0.58
57	0.66
58	0.64
59	0.69
60	0.65
