# [1]Indel length	[2]Mean VAF
-60	0.58
-59	0.53
-58	0.61
-57	0.50
-56	0.60
-55	0.58
-54	0.64
-53	0.63
-52	0.57
-51	0.57
-50	0.57
-49	0.54
-48	0.57
-47	0.59
-46	0.62
-45	0.59
-44	0.61
-43	0.60
-42	0.61
-41	0.61
-40	0.60
-39	0.57
-38	0.63
-37	0.60
-36	0.64
-35	0.61
-34	0.63
-33	0.59
-32	0.64
-31	0.65
-30	0.64
-29	0.62
-28	0.64
-27	0.62
-26	0.65
-25	0.63
-24	0.65
-23	0.63
-22	0.64
-21	0.63
-20	0.62
-19	0.66
-18	0.65
-17	0.65
-16	0.64
-15	0.63
-14	0.64
-13	0.66
-12	0.63
-11	0.65
-10	0.62
-9	0.65
-8	0.63
-7	0.65
-6	0.63
-5	0.63
-4	0.63
-3	0.64
-2	0.64
-1	0.68
1	0.67
2	0.63
3	0.64
4	0.64
5	0.63
6	0.59
7	0.61
8	0.58
9	0.61
10	0.57
11	0.61
12	0.58
13	0.61
14	0.57
15	0.59
16	0.58
17	0.61
18	0.56
19	0.61
20	0.57
21	0.64
22	0.56
23	0.63
24	0.58
25	0.60
26	0.59
27	0.64
28	0.57
29	0.61
30	0.57
31	0.63
32	0.58
33	0.63
34	0.59
35	0.61
36	0.59
37	0.63
38	0.61
39	0.59
40	0.60
41	0.68
42	0.60
43	0.59
44	0.60
45	0.61
46	0.61
47	0.62
48	0.58
49	0.66
50	0.57
51	0.65
52	0.62
53	0.60
54	0.63
55	0.63
56	0.65
57	0.59
58	0.58
59	0.75
60	0.64
