# [1]Indel length	[2]Mean VAF
-60	0.56
-59	0.58
-58	0.54
-57	0.56
-56	0.60
-55	0.61
-54	0.54
-53	0.60
-52	0.62
-51	0.59
-50	0.58
-49	0.52
-48	0.59
-47	0.57
-46	0.59
-45	0.56
-44	0.61
-43	0.60
-42	0.59
-41	0.62
-40	0.61
-39	0.59
-38	0.61
-37	0.61
-36	0.63
-35	0.59
-34	0.66
-33	0.60
-32	0.64
-31	0.62
-30	0.63
-29	0.62
-28	0.63
-27	0.63
-26	0.63
-25	0.62
-24	0.64
-23	0.61
-22	0.64
-21	0.63
-20	0.62
-19	0.65
-18	0.64
-17	0.65
-16	0.63
-15	0.64
-14	0.64
-13	0.66
-12	0.62
-11	0.66
-10	0.62
-9	0.65
-8	0.62
-7	0.65
-6	0.62
-5	0.63
-4	0.63
-3	0.63
-2	0.64
-1	0.68
1	0.67
2	0.62
3	0.63
4	0.64
5	0.62
6	0.58
7	0.58
8	0.57
9	0.59
10	0.56
11	0.58
12	0.56
13	0.59
14	0.55
15	0.58
16	0.55
17	0.58
18	0.54
19	0.59
20	0.56
21	0.59
22	0.55
23	0.60
24	0.57
25	0.60
26	0.55
27	0.60
28	0.58
29	0.62
30	0.56
31	0.61
32	0.58
33	0.63
34	0.57
35	0.61
36	0.57
37	0.62
38	0.63
39	0.62
40	0.59
41	0.66
42	0.62
43	0.59
44	0.59
45	0.61
46	0.60
47	0.66
48	0.57
49	0.59
50	0.61
51	0.63
52	0.65
53	0.61
54	0.63
55	0.58
56	0.60
57	0.66
58	0.57
59	0.65
60	0.63
