# [1]Indel length	[2]Count
-60	2576
-59	51
-58	86
-57	61
-56	118
-55	65
-54	127
-53	78
-52	131
-51	71
-50	188
-49	154
-48	201
-47	112
-46	148
-45	120
-44	206
-43	108
-42	243
-41	118
-40	386
-39	200
-38	331
-37	212
-36	419
-35	263
-34	408
-33	299
-32	638
-31	329
-30	775
-29	410
-28	983
-27	493
-26	924
-25	730
-24	1514
-23	666
-22	1279
-21	836
-20	2569
-19	992
-18	2277
-17	1272
-16	3809
-15	2376
-14	3697
-13	2148
-12	7719
-11	2763
-10	7962
-9	4356
-8	13534
-7	5614
-6	16568
-5	15343
-4	51180
-3	35344
-2	93146
-1	233034
1	236720
2	92387
3	33791
4	48780
5	14323
6	16228
7	5319
8	13767
9	4240
10	7461
11	2684
12	7536
13	1918
14	3538
15	2328
16	3752
17	1139
18	2240
19	888
20	2596
21	863
22	1224
23	648
24	1529
25	661
26	841
27	483
28	945
29	362
30	776
31	285
32	618
33	274
34	379
35	253
36	424
37	197
38	287
39	162
40	367
41	145
42	234
43	132
44	182
45	148
46	143
47	105
48	196
49	134
50	150
51	86
52	134
53	86
54	107
55	89
56	89
57	67
58	92
59	64
60	2906
