# [1]Indel length	[2]Mean VAF
-60	0.58
-59	0.54
-58	0.62
-57	0.66
-56	0.64
-55	0.60
-54	0.62
-53	0.60
-52	0.63
-51	0.62
-50	0.67
-49	0.58
-48	0.64
-47	0.56
-46	0.65
-45	0.60
-44	0.64
-43	0.63
-42	0.69
-41	0.63
-40	0.63
-39	0.61
-38	0.68
-37	0.63
-36	0.67
-35	0.58
-34	0.69
-33	0.64
-32	0.67
-31	0.66
-30	0.66
-29	0.64
-28	0.67
-27	0.63
-26	0.66
-25	0.64
-24	0.65
-23	0.64
-22	0.66
-21	0.66
-20	0.65
-19	0.67
-18	0.67
-17	0.68
-16	0.66
-15	0.65
-14	0.67
-13	0.68
-12	0.66
-11	0.68
-10	0.65
-9	0.67
-8	0.64
-7	0.67
-6	0.65
-5	0.65
-4	0.64
-3	0.65
-2	0.66
-1	0.69
1	0.67
2	0.65
3	0.66
4	0.65
5	0.65
6	0.62
7	0.64
8	0.61
9	0.63
10	0.61
11	0.65
12	0.61
13	0.66
14	0.62
15	0.62
16	0.61
17	0.67
18	0.61
19	0.69
20	0.60
21	0.67
22	0.61
23	0.66
24	0.62
25	0.64
26	0.62
27	0.67
28	0.63
29	0.67
30	0.61
31	0.68
32	0.60
33	0.64
34	0.64
35	0.65
36	0.66
37	0.66
38	0.68
39	0.66
40	0.65
41	0.69
42	0.65
43	0.59
44	0.65
45	0.63
46	0.59
47	0.67
48	0.66
49	0.64
50	0.65
51	0.62
52	0.65
53	0.65
54	0.64
55	0.65
56	0.65
57	0.69
58	0.67
59	0.65
60	0.66
