# [1]Indel length	[2]Count
-60	2489
-59	47
-58	80
-57	62
-56	124
-55	70
-54	118
-53	61
-52	117
-51	80
-50	157
-49	146
-48	177
-47	90
-46	161
-45	121
-44	204
-43	122
-42	202
-41	146
-40	389
-39	183
-38	280
-37	223
-36	436
-35	250
-34	410
-33	271
-32	650
-31	313
-30	767
-29	390
-28	923
-27	504
-26	925
-25	672
-24	1544
-23	648
-22	1343
-21	807
-20	2568
-19	1010
-18	2208
-17	1135
-16	3831
-15	2353
-14	3586
-13	2060
-12	7558
-11	2748
-10	7643
-9	4345
-8	13322
-7	5518
-6	16199
-5	15032
-4	50494
-3	34861
-2	91652
-1	229635
1	233206
2	90551
3	33053
4	47895
5	14048
6	15784
7	5076
8	13350
9	4081
10	7181
11	2497
12	7285
13	1876
14	3243
15	2172
16	3623
17	1064
18	2122
19	865
20	2488
21	766
22	1169
23	581
24	1477
25	671
26	767
27	472
28	849
29	314
30	709
31	306
32	579
33	273
34	370
35	258
36	420
37	202
38	254
39	175
40	326
41	153
42	205
43	130
44	184
45	136
46	152
47	115
48	199
49	129
50	147
51	72
52	139
53	86
54	110
55	93
56	95
57	75
58	95
59	61
60	2764
