# [1]Indel length	[2]Count
-60	2478
-59	46
-58	97
-57	59
-56	120
-55	59
-54	127
-53	73
-52	126
-51	90
-50	159
-49	158
-48	196
-47	102
-46	143
-45	123
-44	200
-43	133
-42	235
-41	142
-40	402
-39	180
-38	296
-37	219
-36	435
-35	247
-34	426
-33	273
-32	655
-31	305
-30	730
-29	374
-28	941
-27	508
-26	909
-25	685
-24	1556
-23	628
-22	1301
-21	778
-20	2479
-19	1006
-18	2207
-17	1260
-16	3831
-15	2427
-14	3730
-13	2111
-12	7539
-11	2784
-10	7806
-9	4417
-8	13434
-7	5600
-6	16281
-5	15240
-4	50556
-3	34927
-2	92740
-1	230359
1	234477
2	91743
3	33321
4	48188
5	14173
6	15937
7	5273
8	13532
9	4162
10	7524
11	2603
12	7432
13	1874
14	3410
15	2282
16	3787
17	1101
18	2144
19	877
20	2548
21	789
22	1258
23	604
24	1513
25	671
26	878
27	486
28	901
29	338
30	738
31	309
32	610
33	264
34	383
35	243
36	419
37	214
38	277
39	189
40	325
41	139
42	229
43	122
44	175
45	141
46	158
47	113
48	180
49	114
50	140
51	86
52	137
53	83
54	142
55	94
56	111
57	66
58	104
59	69
60	2833
