# [1]Indel length	[2]Count
-60	2169
-59	39
-58	70
-57	51
-56	105
-55	51
-54	95
-53	55
-52	103
-51	74
-50	130
-49	119
-48	152
-47	103
-46	124
-45	110
-44	185
-43	112
-42	199
-41	120
-40	303
-39	151
-38	269
-37	187
-36	397
-35	200
-34	338
-33	265
-32	597
-31	279
-30	657
-29	340
-28	837
-27	437
-26	826
-25	622
-24	1396
-23	565
-22	1183
-21	748
-20	2279
-19	879
-18	2046
-17	1033
-16	3433
-15	2188
-14	3228
-13	1833
-12	6940
-11	2483
-10	7091
-9	3984
-8	12370
-7	5058
-6	14782
-5	14136
-4	47538
-3	32231
-2	85105
-1	214913
1	214652
2	82220
3	29744
4	44501
5	12713
6	14241
7	4352
8	11875
9	3546
10	6426
11	2143
12	6397
13	1508
14	2775
15	1912
16	3144
17	890
18	1710
19	681
20	2071
21	680
22	963
23	495
24	1246
25	534
26	691
27	369
28	701
29	293
30	560
31	267
32	457
33	204
34	306
35	221
36	307
37	139
38	192
39	121
40	236
41	121
42	154
43	92
44	137
45	101
46	105
47	93
48	132
49	70
50	99
51	64
52	103
53	59
54	96
55	71
56	81
57	52
58	53
59	40
60	1826
