# [1]Indel length	[2]Count
-60	2541
-59	44
-58	83
-57	60
-56	114
-55	57
-54	123
-53	73
-52	129
-51	71
-50	168
-49	155
-48	201
-47	114
-46	163
-45	132
-44	216
-43	114
-42	234
-41	135
-40	374
-39	184
-38	307
-37	213
-36	467
-35	254
-34	411
-33	283
-32	662
-31	337
-30	772
-29	359
-28	914
-27	502
-26	919
-25	689
-24	1545
-23	624
-22	1371
-21	866
-20	2500
-19	941
-18	2266
-17	1227
-16	3983
-15	2456
-14	3703
-13	2137
-12	7873
-11	2859
-10	7880
-9	4419
-8	13588
-7	5566
-6	16442
-5	15079
-4	51217
-3	35176
-2	93320
-1	232342
1	236034
2	92193
3	33279
4	48751
5	14097
6	16107
7	5237
8	13657
9	4163
10	7509
11	2541
12	7513
13	1935
14	3311
15	2208
16	3805
17	1101
18	2110
19	889
20	2495
21	814
22	1197
23	608
24	1534
25	643
26	876
27	487
28	886
29	338
30	774
31	307
32	563
33	244
34	391
35	297
36	429
37	201
38	277
39	179
40	363
41	133
42	224
43	115
44	174
45	146
46	144
47	120
48	199
49	118
50	136
51	83
52	119
53	93
54	128
55	82
56	103
57	68
58	92
59	64
60	2742
