# [1]Indel length	[2]Mean VAF
-60	0.56
-59	0.58
-58	0.56
-57	0.56
-56	0.62
-55	0.55
-54	0.56
-53	0.58
-52	0.59
-51	0.56
-50	0.57
-49	0.53
-48	0.59
-47	0.57
-46	0.59
-45	0.59
-44	0.62
-43	0.60
-42	0.60
-41	0.60
-40	0.59
-39	0.60
-38	0.60
-37	0.59
-36	0.62
-35	0.58
-34	0.62
-33	0.61
-32	0.65
-31	0.64
-30	0.62
-29	0.63
-28	0.63
-27	0.61
-26	0.63
-25	0.61
-24	0.63
-23	0.62
-22	0.63
-21	0.62
-20	0.61
-19	0.67
-18	0.62
-17	0.64
-16	0.62
-15	0.63
-14	0.63
-13	0.65
-12	0.62
-11	0.64
-10	0.61
-9	0.64
-8	0.61
-7	0.64
-6	0.62
-5	0.62
-4	0.62
-3	0.63
-2	0.63
-1	0.67
1	0.67
2	0.62
3	0.63
4	0.62
5	0.61
6	0.58
7	0.58
8	0.57
9	0.59
10	0.55
11	0.58
12	0.56
13	0.59
14	0.54
15	0.56
16	0.55
17	0.59
18	0.54
19	0.61
20	0.55
21	0.60
22	0.54
23	0.59
24	0.56
25	0.57
26	0.56
27	0.58
28	0.57
29	0.61
30	0.57
31	0.62
32	0.55
33	0.62
34	0.57
35	0.58
36	0.57
37	0.62
38	0.58
39	0.60
40	0.56
41	0.67
42	0.64
43	0.58
44	0.60
45	0.56
46	0.58
47	0.55
48	0.63
49	0.63
50	0.61
51	0.61
52	0.58
53	0.56
54	0.63
55	0.60
56	0.62
57	0.59
58	0.61
59	0.63
60	0.62
