# [1]Indel length	[2]Mean VAF
-60	0.56
-59	0.55
-58	0.58
-57	0.58
-56	0.60
-55	0.58
-54	0.56
-53	0.53
-52	0.60
-51	0.60
-50	0.59
-49	0.56
-48	0.55
-47	0.59
-46	0.61
-45	0.59
-44	0.60
-43	0.59
-42	0.62
-41	0.61
-40	0.58
-39	0.59
-38	0.60
-37	0.55
-36	0.62
-35	0.58
-34	0.64
-33	0.59
-32	0.63
-31	0.64
-30	0.63
-29	0.60
-28	0.62
-27	0.60
-26	0.63
-25	0.62
-24	0.62
-23	0.62
-22	0.64
-21	0.61
-20	0.62
-19	0.63
-18	0.63
-17	0.64
-16	0.63
-15	0.62
-14	0.63
-13	0.64
-12	0.62
-11	0.65
-10	0.61
-9	0.64
-8	0.62
-7	0.64
-6	0.61
-5	0.62
-4	0.62
-3	0.62
-2	0.63
-1	0.67
1	0.67
2	0.61
3	0.62
4	0.62
5	0.60
6	0.57
7	0.56
8	0.56
9	0.57
10	0.55
11	0.56
12	0.55
13	0.56
14	0.54
15	0.56
16	0.54
17	0.58
18	0.53
19	0.59
20	0.54
21	0.60
22	0.53
23	0.59
24	0.56
25	0.57
26	0.53
27	0.59
28	0.56
29	0.60
30	0.54
31	0.62
32	0.55
33	0.59
34	0.58
35	0.57
36	0.57
37	0.62
38	0.55
39	0.59
40	0.55
41	0.63
42	0.55
43	0.58
44	0.56
45	0.54
46	0.58
47	0.58
48	0.58
49	0.61
50	0.63
51	0.63
52	0.59
53	0.59
54	0.59
55	0.56
56	0.58
57	0.56
58	0.53
59	0.59
60	0.60
