# [1]Indel length	[2]Mean VAF
-60	0.59
-59	0.60
-58	0.60
-57	0.64
-56	0.67
-55	0.66
-54	0.67
-53	0.65
-52	0.58
-51	0.62
-50	0.63
-49	0.62
-48	0.64
-47	0.60
-46	0.70
-45	0.58
-44	0.63
-43	0.66
-42	0.61
-41	0.62
-40	0.66
-39	0.64
-38	0.66
-37	0.62
-36	0.66
-35	0.62
-34	0.68
-33	0.62
-32	0.65
-31	0.67
-30	0.65
-29	0.66
-28	0.67
-27	0.66
-26	0.67
-25	0.67
-24	0.66
-23	0.64
-22	0.67
-21	0.64
-20	0.65
-19	0.67
-18	0.67
-17	0.68
-16	0.65
-15	0.65
-14	0.66
-13	0.69
-12	0.65
-11	0.67
-10	0.64
-9	0.66
-8	0.64
-7	0.68
-6	0.65
-5	0.64
-4	0.64
-3	0.65
-2	0.66
-1	0.69
1	0.68
2	0.65
3	0.66
4	0.65
5	0.65
6	0.62
7	0.64
8	0.61
9	0.63
10	0.60
11	0.66
12	0.60
13	0.65
14	0.61
15	0.62
16	0.61
17	0.66
18	0.61
19	0.68
20	0.60
21	0.65
22	0.63
23	0.66
24	0.62
25	0.61
26	0.61
27	0.66
28	0.62
29	0.69
30	0.64
31	0.65
32	0.64
33	0.64
34	0.63
35	0.62
36	0.66
37	0.63
38	0.66
39	0.59
40	0.63
41	0.71
42	0.65
43	0.66
44	0.65
45	0.63
46	0.65
47	0.66
48	0.63
49	0.63
50	0.60
51	0.60
52	0.66
53	0.67
54	0.66
55	0.67
56	0.71
57	0.71
58	0.67
59	0.70
60	0.67
