# [1]Indel length	[2]Count
-60	2482
-59	51
-58	73
-57	61
-56	95
-55	58
-54	134
-53	66
-52	101
-51	71
-50	173
-49	164
-48	213
-47	113
-46	166
-45	122
-44	199
-43	112
-42	231
-41	139
-40	366
-39	179
-38	291
-37	215
-36	444
-35	248
-34	382
-33	265
-32	599
-31	314
-30	717
-29	379
-28	947
-27	491
-26	931
-25	689
-24	1497
-23	634
-22	1257
-21	799
-20	2569
-19	955
-18	2209
-17	1203
-16	3745
-15	2345
-14	3533
-13	2095
-12	7507
-11	2758
-10	7626
-9	4221
-8	13476
-7	5403
-6	16239
-5	15044
-4	50495
-3	34650
-2	91780
-1	230065
1	232591
2	90671
3	32854
4	47793
5	13973
6	15762
7	5197
8	13461
9	3979
10	7114
11	2506
12	7245
13	1844
14	3262
15	2124
16	3598
17	1067
18	2086
19	835
20	2438
21	780
22	1103
23	584
24	1392
25	597
26	746
27	429
28	837
29	318
30	664
31	304
32	536
33	249
34	329
35	244
36	359
37	174
38	245
39	162
40	315
41	126
42	192
43	100
44	156
45	130
46	135
47	104
48	169
49	110
50	128
51	79
52	106
53	75
54	119
55	80
56	92
57	52
58	69
59	60
60	2443
