# [1]Indel length	[2]Mean VAF
-60	0.57
-59	0.66
-58	0.55
-57	0.57
-56	0.62
-55	0.62
-54	0.56
-53	0.56
-52	0.59
-51	0.55
-50	0.56
-49	0.57
-48	0.57
-47	0.56
-46	0.61
-45	0.63
-44	0.61
-43	0.61
-42	0.63
-41	0.64
-40	0.62
-39	0.61
-38	0.63
-37	0.62
-36	0.63
-35	0.60
-34	0.66
-33	0.63
-32	0.66
-31	0.64
-30	0.63
-29	0.62
-28	0.64
-27	0.63
-26	0.64
-25	0.63
-24	0.64
-23	0.63
-22	0.65
-21	0.64
-20	0.62
-19	0.67
-18	0.64
-17	0.65
-16	0.63
-15	0.62
-14	0.65
-13	0.66
-12	0.63
-11	0.65
-10	0.62
-9	0.65
-8	0.62
-7	0.65
-6	0.63
-5	0.63
-4	0.63
-3	0.64
-2	0.64
-1	0.68
1	0.67
2	0.63
3	0.64
4	0.63
5	0.63
6	0.59
7	0.60
8	0.57
9	0.60
10	0.57
11	0.60
12	0.57
13	0.62
14	0.56
15	0.58
16	0.57
17	0.61
18	0.56
19	0.62
20	0.57
21	0.62
22	0.58
23	0.64
24	0.59
25	0.59
26	0.59
27	0.65
28	0.60
29	0.62
30	0.56
31	0.63
32	0.59
33	0.61
34	0.62
35	0.61
36	0.60
37	0.67
38	0.61
39	0.64
40	0.58
41	0.63
42	0.59
43	0.64
44	0.57
45	0.58
46	0.59
47	0.66
48	0.60
49	0.65
50	0.60
51	0.70
52	0.66
53	0.64
54	0.62
55	0.68
56	0.61
57	0.63
58	0.66
59	0.73
60	0.64
