# [1]Indel length	[2]Count
-60	2463
-59	46
-58	68
-57	53
-56	115
-55	74
-54	109
-53	69
-52	118
-51	77
-50	168
-49	168
-48	203
-47	110
-46	144
-45	126
-44	188
-43	110
-42	228
-41	139
-40	388
-39	194
-38	292
-37	182
-36	434
-35	256
-34	403
-33	273
-32	635
-31	333
-30	743
-29	390
-28	951
-27	501
-26	914
-25	678
-24	1523
-23	611
-22	1277
-21	820
-20	2430
-19	1011
-18	2275
-17	1232
-16	3742
-15	2439
-14	3602
-13	2112
-12	7616
-11	2763
-10	7771
-9	4245
-8	13285
-7	5490
-6	16114
-5	15129
-4	50443
-3	34792
-2	91939
-1	229232
1	232146
2	90787
3	32814
4	48285
5	14074
6	15650
7	5174
8	13428
9	4062
10	7406
11	2543
12	7374
13	1845
14	3317
15	2234
16	3662
17	1074
18	2094
19	857
20	2471
21	816
22	1198
23	584
24	1497
25	648
26	855
27	466
28	868
29	332
30	722
31	322
32	567
33	248
34	385
35	258
36	408
37	198
38	244
39	160
40	334
41	137
42	217
43	124
44	149
45	134
46	138
47	112
48	180
49	114
50	127
51	90
52	135
53	85
54	113
55	79
56	96
57	67
58	92
59	49
60	2680
