# [1]Indel length	[2]Count
-60	2481
-59	51
-58	86
-57	53
-56	121
-55	52
-54	123
-53	64
-52	125
-51	86
-50	157
-49	140
-48	193
-47	91
-46	159
-45	143
-44	212
-43	101
-42	218
-41	153
-40	335
-39	188
-38	326
-37	193
-36	448
-35	247
-34	402
-33	236
-32	624
-31	318
-30	749
-29	389
-28	933
-27	475
-26	903
-25	686
-24	1491
-23	613
-22	1233
-21	805
-20	2457
-19	989
-18	2212
-17	1177
-16	3737
-15	2443
-14	3564
-13	2093
-12	7519
-11	2697
-10	7704
-9	4191
-8	13467
-7	5490
-6	16235
-5	14927
-4	49896
-3	34685
-2	91280
-1	227639
1	230725
2	90317
3	32621
4	47760
5	14068
6	15923
7	4975
8	13516
9	4058
10	7267
11	2549
12	7398
13	1840
14	3284
15	2172
16	3600
17	1074
18	2107
19	934
20	2379
21	803
22	1170
23	594
24	1504
25	641
26	827
27	449
28	873
29	359
30	694
31	290
32	559
33	246
34	363
35	276
36	381
37	185
38	253
39	153
40	325
41	124
42	203
43	114
44	165
45	121
46	141
47	109
48	165
49	127
50	138
51	81
52	115
53	78
54	126
55	68
56	110
57	60
58	74
59	64
60	2597
