# [1]Indel length	[2]Count
-60	2503
-59	48
-58	78
-57	53
-56	111
-55	60
-54	112
-53	65
-52	120
-51	82
-50	162
-49	141
-48	196
-47	96
-46	166
-45	140
-44	200
-43	118
-42	218
-41	153
-40	379
-39	205
-38	297
-37	193
-36	445
-35	243
-34	408
-33	284
-32	653
-31	330
-30	752
-29	395
-28	944
-27	498
-26	887
-25	691
-24	1495
-23	636
-22	1272
-21	810
-20	2443
-19	960
-18	2183
-17	1154
-16	3694
-15	2344
-14	3636
-13	2000
-12	7561
-11	2752
-10	7706
-9	4332
-8	13289
-7	5429
-6	16028
-5	15138
-4	50415
-3	34641
-2	91601
-1	228779
1	232066
2	90602
3	32816
4	47887
5	14033
6	15565
7	5111
8	13212
9	3987
10	7382
11	2571
12	7177
13	1828
14	3298
15	2192
16	3656
17	1046
18	2113
19	812
20	2574
21	775
22	1150
23	586
24	1472
25	602
26	849
27	451
28	805
29	328
30	674
31	310
32	571
33	253
34	375
35	255
36	419
37	180
38	256
39	163
40	350
41	118
42	214
43	111
44	166
45	128
46	145
47	115
48	177
49	106
50	131
51	76
52	137
53	95
54	114
55	76
56	102
57	62
58	72
59	43
60	2644
