# [1]Indel length	[2]Count
-60	2502
-59	36
-58	67
-57	61
-56	104
-55	64
-54	107
-53	62
-52	127
-51	83
-50	161
-49	150
-48	203
-47	100
-46	149
-45	132
-44	202
-43	120
-42	243
-41	138
-40	359
-39	172
-38	305
-37	198
-36	429
-35	263
-34	394
-33	264
-32	659
-31	308
-30	750
-29	394
-28	938
-27	504
-26	872
-25	700
-24	1517
-23	672
-22	1233
-21	779
-20	2540
-19	953
-18	2217
-17	1208
-16	3851
-15	2332
-14	3543
-13	2106
-12	7604
-11	2768
-10	7685
-9	4224
-8	13578
-7	5519
-6	16349
-5	15135
-4	50375
-3	34823
-2	91836
-1	229211
1	232368
2	90693
3	32950
4	48107
5	13911
6	15546
7	5124
8	13262
9	4097
10	7427
11	2537
12	7228
13	1789
14	3192
15	2208
16	3564
17	1088
18	1994
19	831
20	2418
21	798
22	1110
23	610
24	1419
25	622
26	787
27	435
28	865
29	328
30	690
31	297
32	548
33	240
34	359
35	256
36	371
37	203
38	255
39	152
40	339
41	135
42	217
43	126
44	156
45	115
46	138
47	101
48	181
49	123
50	142
51	81
52	130
53	95
54	113
55	84
56	89
57	76
58	83
59	72
60	2539
