# [1]Indel length	[2]Count
-60	2439
-59	47
-58	78
-57	56
-56	104
-55	62
-54	104
-53	73
-52	118
-51	83
-50	185
-49	140
-48	198
-47	113
-46	148
-45	129
-44	216
-43	107
-42	228
-41	142
-40	393
-39	187
-38	294
-37	205
-36	451
-35	265
-34	403
-33	273
-32	628
-31	339
-30	758
-29	367
-28	905
-27	496
-26	882
-25	645
-24	1588
-23	649
-22	1289
-21	790
-20	2500
-19	955
-18	2220
-17	1211
-16	3703
-15	2268
-14	3588
-13	2052
-12	7516
-11	2719
-10	7499
-9	4253
-8	13193
-7	5444
-6	15996
-5	14851
-4	50062
-3	34535
-2	90745
-1	227240
1	231878
2	89751
3	32639
4	47686
5	13828
6	15612
7	5006
8	13313
9	4031
10	7168
11	2463
12	7073
13	1935
14	3273
15	2187
16	3561
17	1083
18	2091
19	866
20	2424
21	798
22	1149
23	615
24	1477
25	652
26	838
27	452
28	894
29	329
30	708
31	302
32	591
33	245
34	341
35	276
36	397
37	200
38	250
39	170
40	315
41	133
42	208
43	118
44	190
45	128
46	152
47	102
48	171
49	118
50	147
51	85
52	120
53	77
54	119
55	76
56	95
57	77
58	94
59	60
60	2681
