# [1]Indel length	[2]Mean VAF
-60	0.57
-59	0.59
-58	0.57
-57	0.61
-56	0.60
-55	0.62
-54	0.60
-53	0.58
-52	0.58
-51	0.60
-50	0.57
-49	0.53
-48	0.58
-47	0.58
-46	0.60
-45	0.57
-44	0.61
-43	0.61
-42	0.59
-41	0.62
-40	0.58
-39	0.62
-38	0.64
-37	0.58
-36	0.64
-35	0.60
-34	0.65
-33	0.62
-32	0.65
-31	0.66
-30	0.62
-29	0.66
-28	0.64
-27	0.63
-26	0.65
-25	0.61
-24	0.64
-23	0.62
-22	0.64
-21	0.63
-20	0.63
-19	0.65
-18	0.65
-17	0.66
-16	0.64
-15	0.63
-14	0.65
-13	0.67
-12	0.63
-11	0.65
-10	0.62
-9	0.65
-8	0.63
-7	0.65
-6	0.63
-5	0.63
-4	0.63
-3	0.64
-2	0.64
-1	0.68
1	0.67
2	0.63
3	0.64
4	0.64
5	0.63
6	0.59
7	0.61
8	0.59
9	0.60
10	0.58
11	0.60
12	0.59
13	0.61
14	0.58
15	0.59
16	0.58
17	0.63
18	0.58
19	0.65
20	0.57
21	0.61
22	0.56
23	0.61
24	0.58
25	0.61
26	0.58
27	0.61
28	0.58
29	0.62
30	0.59
31	0.65
32	0.59
33	0.63
34	0.59
35	0.60
36	0.59
37	0.65
38	0.62
39	0.59
40	0.63
41	0.64
42	0.61
43	0.62
44	0.62
45	0.60
46	0.62
47	0.66
48	0.61
49	0.65
50	0.61
51	0.72
52	0.62
53	0.63
54	0.61
55	0.67
56	0.64
57	0.66
58	0.64
59	0.67
60	0.64
