# [1]Indel length	[2]Count
-60	2548
-59	54
-58	78
-57	69
-56	117
-55	61
-54	122
-53	64
-52	134
-51	78
-50	155
-49	131
-48	196
-47	101
-46	148
-45	117
-44	221
-43	127
-42	245
-41	134
-40	368
-39	188
-38	315
-37	201
-36	445
-35	255
-34	404
-33	268
-32	628
-31	320
-30	757
-29	376
-28	946
-27	513
-26	938
-25	675
-24	1504
-23	634
-22	1314
-21	822
-20	2448
-19	938
-18	2219
-17	1215
-16	3726
-15	2302
-14	3604
-13	2089
-12	7663
-11	2769
-10	7739
-9	4295
-8	13706
-7	5444
-6	16279
-5	15007
-4	50801
-3	34877
-2	92054
-1	229808
1	233503
2	91001
3	33044
4	48464
5	13948
6	15774
7	5038
8	13470
9	4056
10	7267
11	2569
12	7165
13	1832
14	3279
15	2226
16	3610
17	1059
18	2085
19	886
20	2430
21	804
22	1092
23	581
24	1457
25	650
26	790
27	445
28	867
29	319
30	695
31	296
32	556
33	249
34	336
35	236
36	415
37	199
38	250
39	179
40	331
41	136
42	237
43	131
44	168
45	128
46	129
47	113
48	174
49	105
50	132
51	70
52	115
53	77
54	110
55	68
56	114
57	50
58	78
59	60
60	2467
