# [1]Indel length	[2]Count
-60	2544
-59	45
-58	85
-57	59
-56	122
-55	60
-54	122
-53	84
-52	129
-51	85
-50	181
-49	167
-48	218
-47	124
-46	154
-45	136
-44	218
-43	105
-42	222
-41	135
-40	383
-39	183
-38	313
-37	216
-36	431
-35	237
-34	424
-33	269
-32	653
-31	322
-30	793
-29	406
-28	959
-27	513
-26	939
-25	695
-24	1580
-23	687
-22	1318
-21	843
-20	2574
-19	1027
-18	2281
-17	1243
-16	3950
-15	2441
-14	3680
-13	2176
-12	7695
-11	2855
-10	7752
-9	4433
-8	13977
-7	5552
-6	16544
-5	15263
-4	51167
-3	35499
-2	93552
-1	232688
1	237191
2	93091
3	33748
4	49243
5	14228
6	16322
7	5397
8	13781
9	4204
10	7499
11	2662
12	7507
13	1950
14	3406
15	2283
16	3811
17	1133
18	2194
19	918
20	2522
21	825
22	1234
23	636
24	1618
25	684
26	868
27	512
28	932
29	335
30	690
31	329
32	552
33	272
34	367
35	297
36	402
37	202
38	273
39	164
40	333
41	131
42	202
43	127
44	188
45	131
46	151
47	120
48	206
49	121
50	150
51	99
52	146
53	86
54	129
55	85
56	104
57	76
58	90
59	66
60	2989
