# [1]Indel length	[2]Count
-60	2388
-59	41
-58	87
-57	56
-56	109
-55	64
-54	117
-53	65
-52	125
-51	75
-50	161
-49	158
-48	183
-47	96
-46	164
-45	114
-44	193
-43	110
-42	212
-41	136
-40	393
-39	169
-38	305
-37	200
-36	442
-35	249
-34	395
-33	248
-32	638
-31	325
-30	729
-29	378
-28	921
-27	490
-26	873
-25	686
-24	1483
-23	626
-22	1286
-21	788
-20	2422
-19	974
-18	2248
-17	1213
-16	3651
-15	2392
-14	3553
-13	2096
-12	7554
-11	2619
-10	7584
-9	4186
-8	13195
-7	5537
-6	16016
-5	14843
-4	49967
-3	34452
-2	90576
-1	226867
1	230028
2	89651
3	32498
4	47414
5	13933
6	15547
7	5002
8	13087
9	3948
10	7204
11	2454
12	7253
13	1773
14	3232
15	2158
16	3488
17	1048
18	2084
19	844
20	2354
21	754
22	1128
23	576
24	1467
25	590
26	755
27	427
28	835
29	337
30	710
31	314
32	552
33	234
34	350
35	246
36	365
37	178
38	243
39	159
40	319
41	126
42	179
43	115
44	158
45	140
46	155
47	91
48	185
49	124
50	115
51	83
52	147
53	85
54	121
55	83
56	96
57	61
58	61
59	59
60	2577
