# [1]Indel length	[2]Mean VAF
-60	0.56
-59	0.49
-58	0.54
-57	0.60
-56	0.64
-55	0.63
-54	0.58
-53	0.52
-52	0.58
-51	0.54
-50	0.60
-49	0.53
-48	0.61
-47	0.55
-46	0.61
-45	0.59
-44	0.63
-43	0.62
-42	0.65
-41	0.64
-40	0.60
-39	0.62
-38	0.63
-37	0.60
-36	0.63
-35	0.60
-34	0.66
-33	0.60
-32	0.64
-31	0.64
-30	0.63
-29	0.60
-28	0.62
-27	0.62
-26	0.63
-25	0.63
-24	0.63
-23	0.62
-22	0.65
-21	0.63
-20	0.62
-19	0.64
-18	0.64
-17	0.65
-16	0.62
-15	0.64
-14	0.64
-13	0.67
-12	0.62
-11	0.66
-10	0.62
-9	0.65
-8	0.61
-7	0.65
-6	0.62
-5	0.63
-4	0.63
-3	0.63
-2	0.64
-1	0.68
1	0.67
2	0.62
3	0.63
4	0.63
5	0.62
6	0.59
7	0.59
8	0.57
9	0.59
10	0.56
11	0.60
12	0.57
13	0.59
14	0.56
15	0.57
16	0.56
17	0.61
18	0.56
19	0.61
20	0.56
21	0.61
22	0.55
23	0.59
24	0.56
25	0.59
26	0.57
27	0.61
28	0.57
29	0.61
30	0.57
31	0.62
32	0.56
33	0.62
34	0.57
35	0.62
36	0.56
37	0.62
38	0.61
39	0.59
40	0.59
41	0.67
42	0.60
43	0.60
44	0.59
45	0.60
46	0.60
47	0.63
48	0.61
49	0.67
50	0.59
51	0.69
52	0.65
53	0.60
54	0.64
55	0.62
56	0.62
57	0.59
58	0.61
59	0.64
60	0.64
