# [1]Indel length	[2]Mean VAF
-60	0.57
-59	0.56
-58	0.56
-57	0.66
-56	0.61
-55	0.61
-54	0.64
-53	0.64
-52	0.63
-51	0.59
-50	0.60
-49	0.56
-48	0.63
-47	0.60
-46	0.59
-45	0.60
-44	0.63
-43	0.61
-42	0.64
-41	0.66
-40	0.64
-39	0.61
-38	0.65
-37	0.61
-36	0.65
-35	0.62
-34	0.67
-33	0.62
-32	0.64
-31	0.65
-30	0.64
-29	0.66
-28	0.65
-27	0.61
-26	0.65
-25	0.64
-24	0.66
-23	0.63
-22	0.66
-21	0.64
-20	0.64
-19	0.64
-18	0.65
-17	0.67
-16	0.65
-15	0.63
-14	0.65
-13	0.67
-12	0.64
-11	0.66
-10	0.63
-9	0.66
-8	0.63
-7	0.66
-6	0.64
-5	0.64
-4	0.64
-3	0.64
-2	0.65
-1	0.69
1	0.68
2	0.64
3	0.65
4	0.64
5	0.63
6	0.60
7	0.62
8	0.59
9	0.61
10	0.58
11	0.63
12	0.58
13	0.61
14	0.57
15	0.59
16	0.58
17	0.63
18	0.57
19	0.62
20	0.57
21	0.63
22	0.58
23	0.63
24	0.59
25	0.60
26	0.58
27	0.62
28	0.60
29	0.62
30	0.58
31	0.65
32	0.59
33	0.65
34	0.58
35	0.58
36	0.59
37	0.65
38	0.62
39	0.61
40	0.61
41	0.66
42	0.59
43	0.62
44	0.63
45	0.60
46	0.58
47	0.62
48	0.63
49	0.63
50	0.63
51	0.65
52	0.64
53	0.69
54	0.67
55	0.61
56	0.66
57	0.59
58	0.65
59	0.66
60	0.64
