# [1]Indel length	[2]Count
-60	2590
-59	45
-58	89
-57	60
-56	111
-55	59
-54	117
-53	59
-52	122
-51	96
-50	174
-49	173
-48	193
-47	103
-46	161
-45	128
-44	220
-43	123
-42	240
-41	161
-40	376
-39	190
-38	289
-37	199
-36	475
-35	251
-34	430
-33	262
-32	645
-31	334
-30	782
-29	373
-28	988
-27	495
-26	944
-25	745
-24	1592
-23	641
-22	1309
-21	844
-20	2657
-19	1013
-18	2224
-17	1242
-16	3962
-15	2492
-14	3675
-13	2160
-12	7659
-11	2806
-10	7958
-9	4379
-8	13703
-7	5735
-6	16625
-5	15307
-4	51551
-3	35766
-2	93590
-1	234071
1	237632
2	93216
3	33770
4	49515
5	14357
6	16299
7	5423
8	13785
9	4203
10	7510
11	2673
12	7482
13	1906
14	3462
15	2300
16	3819
17	1129
18	2233
19	908
20	2518
21	844
22	1206
23	619
24	1587
25	681
26	836
27	530
28	917
29	335
30	735
31	321
32	586
33	264
34	386
35	282
36	456
37	195
38	289
39	172
40	379
41	137
42	211
43	128
44	172
45	147
46	154
47	107
48	201
49	123
50	140
51	86
52	125
53	91
54	125
55	83
56	106
57	69
58	94
59	63
60	2856
