# [1]Indel length	[2]Mean VAF
-60	0.57
-59	0.53
-58	0.52
-57	0.59
-56	0.59
-55	0.60
-54	0.56
-53	0.60
-52	0.60
-51	0.53
-50	0.57
-49	0.51
-48	0.60
-47	0.59
-46	0.64
-45	0.65
-44	0.61
-43	0.63
-42	0.62
-41	0.60
-40	0.58
-39	0.58
-38	0.62
-37	0.58
-36	0.62
-35	0.60
-34	0.62
-33	0.62
-32	0.65
-31	0.63
-30	0.63
-29	0.61
-28	0.62
-27	0.61
-26	0.64
-25	0.60
-24	0.63
-23	0.64
-22	0.64
-21	0.64
-20	0.61
-19	0.65
-18	0.64
-17	0.66
-16	0.62
-15	0.62
-14	0.63
-13	0.65
-12	0.62
-11	0.66
-10	0.62
-9	0.64
-8	0.61
-7	0.65
-6	0.62
-5	0.63
-4	0.63
-3	0.63
-2	0.64
-1	0.67
1	0.67
2	0.62
3	0.63
4	0.63
5	0.62
6	0.58
7	0.59
8	0.57
9	0.59
10	0.56
11	0.59
12	0.56
13	0.58
14	0.55
15	0.58
16	0.55
17	0.60
18	0.55
19	0.60
20	0.55
21	0.59
22	0.56
23	0.60
24	0.56
25	0.60
26	0.57
27	0.58
28	0.56
29	0.62
30	0.57
31	0.60
32	0.58
33	0.58
34	0.58
35	0.59
36	0.59
37	0.64
38	0.58
39	0.57
40	0.57
41	0.63
42	0.61
43	0.63
44	0.58
45	0.57
46	0.58
47	0.65
48	0.59
49	0.62
50	0.58
51	0.61
52	0.60
53	0.65
54	0.59
55	0.60
56	0.64
57	0.65
58	0.63
59	0.62
60	0.63
