# [1]Indel length	[2]Count
-60	2444
-59	49
-58	83
-57	49
-56	128
-55	59
-54	125
-53	61
-52	121
-51	72
-50	164
-49	140
-48	195
-47	111
-46	149
-45	113
-44	199
-43	118
-42	221
-41	128
-40	387
-39	174
-38	282
-37	192
-36	456
-35	216
-34	391
-33	250
-32	656
-31	311
-30	747
-29	394
-28	932
-27	469
-26	913
-25	666
-24	1492
-23	656
-22	1304
-21	793
-20	2476
-19	941
-18	2216
-17	1214
-16	3802
-15	2358
-14	3598
-13	2103
-12	7698
-11	2711
-10	7789
-9	4280
-8	13688
-7	5404
-6	16127
-5	14939
-4	50667
-3	34705
-2	92032
-1	229397
1	232923
2	90718
3	32829
4	48143
5	13978
6	15642
7	5169
8	13494
9	4104
10	7239
11	2532
12	7375
13	1846
14	3251
15	2148
16	3630
17	1032
18	2084
19	847
20	2419
21	747
22	1104
23	579
24	1502
25	614
26	787
27	457
28	885
29	346
30	718
31	317
32	552
33	248
34	346
35	243
36	422
37	174
38	234
39	166
40	303
41	112
42	182
43	113
44	159
45	132
46	133
47	97
48	169
49	123
50	127
51	75
52	132
53	75
54	109
55	73
56	95
57	59
58	84
59	66
60	2473
