# [1]Indel length	[2]Mean VAF
-60	0.57
-59	0.57
-58	0.52
-57	0.61
-56	0.61
-55	0.65
-54	0.61
-53	0.55
-52	0.57
-51	0.57
-50	0.59
-49	0.57
-48	0.56
-47	0.59
-46	0.59
-45	0.59
-44	0.62
-43	0.63
-42	0.61
-41	0.62
-40	0.60
-39	0.60
-38	0.61
-37	0.60
-36	0.64
-35	0.58
-34	0.62
-33	0.61
-32	0.64
-31	0.66
-30	0.61
-29	0.63
-28	0.63
-27	0.62
-26	0.61
-25	0.63
-24	0.62
-23	0.63
-22	0.64
-21	0.61
-20	0.62
-19	0.64
-18	0.64
-17	0.65
-16	0.62
-15	0.63
-14	0.63
-13	0.65
-12	0.62
-11	0.64
-10	0.62
-9	0.64
-8	0.61
-7	0.65
-6	0.62
-5	0.62
-4	0.62
-3	0.63
-2	0.63
-1	0.67
1	0.67
2	0.62
3	0.63
4	0.63
5	0.62
6	0.58
7	0.60
8	0.57
9	0.59
10	0.56
11	0.59
12	0.56
13	0.58
14	0.55
15	0.57
16	0.55
17	0.60
18	0.54
19	0.59
20	0.55
21	0.59
22	0.54
23	0.60
24	0.57
25	0.59
26	0.55
27	0.61
28	0.54
29	0.59
30	0.58
31	0.62
32	0.58
33	0.62
34	0.57
35	0.61
36	0.58
37	0.66
38	0.57
39	0.60
40	0.57
41	0.63
42	0.62
43	0.62
44	0.57
45	0.60
46	0.59
47	0.60
48	0.57
49	0.58
50	0.59
51	0.60
52	0.63
53	0.68
54	0.61
55	0.59
56	0.62
57	0.61
58	0.66
59	0.61
60	0.63
