# [1]Indel length	[2]Count
-60	2385
-59	51
-58	74
-57	61
-56	98
-55	55
-54	108
-53	63
-52	124
-51	74
-50	168
-49	172
-48	189
-47	99
-46	141
-45	111
-44	200
-43	112
-42	226
-41	144
-40	379
-39	187
-38	306
-37	194
-36	439
-35	238
-34	400
-33	259
-32	656
-31	302
-30	745
-29	390
-28	936
-27	485
-26	908
-25	695
-24	1456
-23	606
-22	1272
-21	752
-20	2445
-19	945
-18	2204
-17	1159
-16	3638
-15	2301
-14	3569
-13	2030
-12	7493
-11	2667
-10	7481
-9	4108
-8	13387
-7	5348
-6	15973
-5	14922
-4	49369
-3	34390
-2	90245
-1	225982
1	229014
2	89000
3	32279
4	47096
5	13558
6	15428
7	4958
8	13202
9	3921
10	7121
11	2416
12	7041
13	1727
14	3194
15	2114
16	3541
17	1010
18	2013
19	822
20	2349
21	784
22	1126
23	531
24	1394
25	583
26	776
27	447
28	814
29	289
30	681
31	286
32	545
33	235
34	356
35	249
36	380
37	178
38	252
39	171
40	327
41	141
42	196
43	112
44	164
45	144
46	129
47	101
48	171
49	116
50	127
51	76
52	126
53	84
54	111
55	72
56	82
57	54
58	74
59	53
60	2433
