# [1]Indel length	[2]Count
-60	2473
-59	50
-58	70
-57	60
-56	113
-55	57
-54	110
-53	69
-52	117
-51	78
-50	168
-49	142
-48	201
-47	104
-46	151
-45	127
-44	204
-43	117
-42	228
-41	152
-40	383
-39	176
-38	289
-37	225
-36	471
-35	274
-34	411
-33	276
-32	625
-31	319
-30	730
-29	376
-28	914
-27	488
-26	874
-25	675
-24	1506
-23	632
-22	1239
-21	811
-20	2556
-19	924
-18	2175
-17	1188
-16	3829
-15	2426
-14	3576
-13	2040
-12	7529
-11	2720
-10	7669
-9	4227
-8	13327
-7	5443
-6	16163
-5	15109
-4	50559
-3	34931
-2	91541
-1	229220
1	231614
2	90534
3	33066
4	47889
5	13886
6	15496
7	5006
8	13227
9	3977
10	7228
11	2542
12	7190
13	1796
14	3225
15	2187
16	3612
17	1056
18	2100
19	856
20	2556
21	819
22	1142
23	593
24	1434
25	655
26	805
27	481
28	796
29	321
30	705
31	304
32	583
33	233
34	346
35	276
36	400
37	199
38	265
39	164
40	326
41	127
42	199
43	114
44	184
45	134
46	143
47	104
48	177
49	115
50	134
51	80
52	129
53	84
54	131
55	79
56	103
57	67
58	94
59	60
60	2711
