# [1]Indel length	[2]Count
-60	1961
-59	32
-58	65
-57	42
-56	88
-55	56
-54	85
-53	53
-52	111
-51	66
-50	112
-49	85
-48	146
-47	71
-46	114
-45	81
-44	169
-43	79
-42	189
-41	117
-40	269
-39	137
-38	212
-37	162
-36	371
-35	198
-34	314
-33	191
-32	501
-31	267
-30	614
-29	311
-28	770
-27	402
-26	751
-25	547
-24	1285
-23	504
-22	1054
-21	664
-20	2051
-19	796
-18	1874
-17	966
-16	3102
-15	2012
-14	2945
-13	1716
-12	6625
-11	2362
-10	6552
-9	3683
-8	11702
-7	4765
-6	14101
-5	13401
-4	45699
-3	30903
-2	80689
-1	206096
1	204090
2	76097
3	27582
4	41877
5	11897
6	12674
7	3952
8	10832
9	3231
10	5591
11	1870
12	5652
13	1357
14	2348
15	1735
16	2654
17	793
18	1453
19	628
20	1768
21	583
22	735
23	428
24	1038
25	471
26	489
27	338
28	544
29	249
30	474
31	230
32	381
33	165
34	220
35	152
36	245
37	124
38	126
39	110
40	214
41	89
42	132
43	82
44	93
45	71
46	79
47	74
48	99
49	60
50	78
51	46
52	72
53	51
54	65
55	43
56	60
57	36
58	46
59	40
60	1259
