# [1]Indel length	[2]Mean VAF
-60	0.57
-59	0.52
-58	0.56
-57	0.63
-56	0.63
-55	0.56
-54	0.58
-53	0.58
-52	0.53
-51	0.58
-50	0.59
-49	0.54
-48	0.61
-47	0.59
-46	0.60
-45	0.60
-44	0.62
-43	0.57
-42	0.63
-41	0.63
-40	0.59
-39	0.64
-38	0.60
-37	0.59
-36	0.64
-35	0.59
-34	0.64
-33	0.61
-32	0.64
-31	0.63
-30	0.64
-29	0.63
-28	0.63
-27	0.61
-26	0.62
-25	0.63
-24	0.64
-23	0.64
-22	0.64
-21	0.63
-20	0.62
-19	0.65
-18	0.64
-17	0.66
-16	0.62
-15	0.63
-14	0.64
-13	0.65
-12	0.62
-11	0.66
-10	0.62
-9	0.64
-8	0.62
-7	0.65
-6	0.62
-5	0.63
-4	0.63
-3	0.63
-2	0.64
-1	0.68
1	0.67
2	0.62
3	0.64
4	0.63
5	0.62
6	0.58
7	0.60
8	0.57
9	0.59
10	0.56
11	0.60
12	0.56
13	0.60
14	0.56
15	0.58
16	0.56
17	0.60
18	0.55
19	0.61
20	0.56
21	0.60
22	0.54
23	0.61
24	0.56
25	0.59
26	0.56
27	0.62
28	0.56
29	0.63
30	0.58
31	0.62
32	0.58
33	0.66
34	0.56
35	0.62
36	0.59
37	0.61
38	0.62
39	0.64
40	0.58
41	0.68
42	0.61
43	0.62
44	0.57
45	0.56
46	0.56
47	0.65
48	0.61
49	0.61
50	0.59
51	0.63
52	0.58
53	0.63
54	0.61
55	0.63
56	0.60
57	0.61
58	0.67
59	0.66
60	0.63
