# [1]Indel length	[2]Count
-60	2599
-59	43
-58	72
-57	58
-56	106
-55	61
-54	113
-53	57
-52	120
-51	72
-50	182
-49	166
-48	198
-47	101
-46	151
-45	122
-44	215
-43	122
-42	229
-41	149
-40	415
-39	180
-38	294
-37	207
-36	425
-35	259
-34	438
-33	263
-32	658
-31	321
-30	754
-29	376
-28	945
-27	501
-26	883
-25	697
-24	1546
-23	629
-22	1283
-21	821
-20	2555
-19	990
-18	2249
-17	1223
-16	3817
-15	2419
-14	3651
-13	2120
-12	7671
-11	2809
-10	7743
-9	4327
-8	13496
-7	5572
-6	16237
-5	15108
-4	50845
-3	34872
-2	92102
-1	231399
1	234605
2	91570
3	33432
4	48478
5	14096
6	15976
7	5203
8	13377
9	4063
10	7417
11	2558
12	7506
13	1877
14	3338
15	2222
16	3648
17	1119
18	2201
19	911
20	2491
21	789
22	1136
23	616
24	1521
25	663
26	866
27	477
28	876
29	358
30	720
31	321
32	609
33	224
34	371
35	261
36	412
37	212
38	267
39	159
40	358
41	132
42	202
43	114
44	174
45	147
46	148
47	107
48	183
49	117
50	139
51	89
52	117
53	80
54	109
55	78
56	100
57	76
58	91
59	62
60	2783
