# [1]Indel length	[2]Count
-60	2455
-59	47
-58	89
-57	57
-56	99
-55	61
-54	122
-53	62
-52	133
-51	89
-50	162
-49	153
-48	208
-47	107
-46	161
-45	136
-44	218
-43	129
-42	209
-41	122
-40	375
-39	192
-38	308
-37	206
-36	420
-35	241
-34	387
-33	263
-32	679
-31	336
-30	752
-29	381
-28	941
-27	502
-26	908
-25	723
-24	1547
-23	635
-22	1308
-21	802
-20	2497
-19	959
-18	2255
-17	1277
-16	3676
-15	2394
-14	3570
-13	2084
-12	7697
-11	2826
-10	7872
-9	4362
-8	13504
-7	5613
-6	16262
-5	15217
-4	50491
-3	34951
-2	92396
-1	231085
1	234662
2	91687
3	33384
4	48490
5	14280
6	16023
7	5192
8	13609
9	4139
10	7491
11	2610
12	7340
13	1906
14	3451
15	2222
16	3686
17	1087
18	2128
19	898
20	2469
21	826
22	1200
23	580
24	1550
25	645
26	860
27	475
28	905
29	368
30	732
31	309
32	528
33	255
34	388
35	267
36	412
37	197
38	248
39	174
40	364
41	135
42	223
43	136
44	159
45	126
46	139
47	116
48	186
49	113
50	149
51	80
52	131
53	89
54	135
55	84
56	101
57	77
58	76
59	59
60	2782
