# [1]Indel length	[2]Mean VAF
-60	0.56
-59	0.61
-58	0.54
-57	0.57
-56	0.55
-55	0.59
-54	0.56
-53	0.56
-52	0.58
-51	0.56
-50	0.56
-49	0.52
-48	0.53
-47	0.57
-46	0.59
-45	0.57
-44	0.59
-43	0.58
-42	0.63
-41	0.62
-40	0.60
-39	0.59
-38	0.59
-37	0.58
-36	0.62
-35	0.60
-34	0.64
-33	0.59
-32	0.64
-31	0.63
-30	0.60
-29	0.63
-28	0.63
-27	0.60
-26	0.63
-25	0.61
-24	0.62
-23	0.60
-22	0.63
-21	0.61
-20	0.61
-19	0.65
-18	0.62
-17	0.64
-16	0.62
-15	0.63
-14	0.63
-13	0.66
-12	0.61
-11	0.65
-10	0.61
-9	0.64
-8	0.61
-7	0.64
-6	0.61
-5	0.62
-4	0.62
-3	0.62
-2	0.63
-1	0.67
1	0.66
2	0.61
3	0.63
4	0.62
5	0.62
6	0.58
7	0.59
8	0.57
9	0.59
10	0.56
11	0.60
12	0.56
13	0.59
14	0.55
15	0.57
16	0.56
17	0.61
18	0.55
19	0.60
20	0.55
21	0.59
22	0.55
23	0.60
24	0.57
25	0.56
26	0.55
27	0.59
28	0.57
29	0.62
30	0.58
31	0.60
32	0.58
33	0.61
34	0.58
35	0.61
36	0.57
37	0.62
38	0.57
39	0.58
40	0.59
41	0.62
42	0.60
43	0.60
44	0.60
45	0.56
46	0.62
47	0.57
48	0.64
49	0.63
50	0.58
51	0.67
52	0.61
53	0.61
54	0.56
55	0.61
56	0.61
57	0.54
58	0.65
59	0.62
60	0.63
