# [1]Indel length	[2]Count
-60	2429
-59	52
-58	84
-57	62
-56	97
-55	61
-54	121
-53	63
-52	122
-51	80
-50	153
-49	157
-48	188
-47	113
-46	158
-45	127
-44	225
-43	131
-42	224
-41	153
-40	398
-39	184
-38	314
-37	225
-36	450
-35	249
-34	412
-33	271
-32	649
-31	331
-30	750
-29	397
-28	907
-27	508
-26	876
-25	701
-24	1577
-23	657
-22	1312
-21	808
-20	2507
-19	989
-18	2341
-17	1198
-16	3749
-15	2398
-14	3590
-13	2115
-12	7474
-11	2857
-10	7770
-9	4263
-8	13421
-7	5474
-6	16286
-5	15070
-4	50426
-3	35007
-2	92343
-1	230155
1	233511
2	91223
3	33259
4	48307
5	14241
6	15828
7	5286
8	13359
9	4130
10	7422
11	2554
12	7400
13	1901
14	3365
15	2302
16	3709
17	1102
18	2075
19	872
20	2506
21	794
22	1242
23	597
24	1502
25	680
26	841
27	471
28	896
29	335
30	716
31	315
32	576
33	237
34	379
35	297
36	436
37	195
38	257
39	174
40	332
41	141
42	206
43	105
44	174
45	137
46	146
47	117
48	185
49	111
50	137
51	77
52	129
53	77
54	119
55	84
56	104
57	56
58	84
59	71
60	2748
