# [1]Indel length	[2]Mean VAF
-60	0.56
-59	0.58
-58	0.61
-57	0.54
-56	0.57
-55	0.54
-54	0.59
-53	0.56
-52	0.56
-51	0.54
-50	0.60
-49	0.52
-48	0.55
-47	0.57
-46	0.61
-45	0.59
-44	0.59
-43	0.59
-42	0.60
-41	0.60
-40	0.59
-39	0.60
-38	0.64
-37	0.58
-36	0.62
-35	0.60
-34	0.60
-33	0.62
-32	0.63
-31	0.63
-30	0.62
-29	0.60
-28	0.62
-27	0.59
-26	0.63
-25	0.61
-24	0.62
-23	0.60
-22	0.63
-21	0.62
-20	0.61
-19	0.64
-18	0.64
-17	0.65
-16	0.62
-15	0.63
-14	0.64
-13	0.65
-12	0.62
-11	0.66
-10	0.61
-9	0.64
-8	0.61
-7	0.65
-6	0.62
-5	0.63
-4	0.62
-3	0.63
-2	0.63
-1	0.67
1	0.67
2	0.62
3	0.63
4	0.63
5	0.62
6	0.58
7	0.60
8	0.58
9	0.60
10	0.56
11	0.60
12	0.57
13	0.60
14	0.55
15	0.58
16	0.56
17	0.60
18	0.55
19	0.62
20	0.56
21	0.63
22	0.56
23	0.61
24	0.58
25	0.58
26	0.59
27	0.64
28	0.59
29	0.61
30	0.58
31	0.60
32	0.59
33	0.63
34	0.56
35	0.59
36	0.58
37	0.65
38	0.57
39	0.60
40	0.56
41	0.66
42	0.61
43	0.57
44	0.57
45	0.57
46	0.61
47	0.64
48	0.57
49	0.65
50	0.60
51	0.64
52	0.64
53	0.66
54	0.65
55	0.58
56	0.60
57	0.71
58	0.64
59	0.61
60	0.63
