# [1]Indel length	[2]Mean VAF
-60	0.57
-59	0.52
-58	0.55
-57	0.61
-56	0.57
-55	0.49
-54	0.59
-53	0.56
-52	0.60
-51	0.58
-50	0.61
-49	0.51
-48	0.57
-47	0.59
-46	0.61
-45	0.58
-44	0.62
-43	0.57
-42	0.61
-41	0.63
-40	0.60
-39	0.59
-38	0.63
-37	0.58
-36	0.63
-35	0.58
-34	0.65
-33	0.60
-32	0.62
-31	0.63
-30	0.63
-29	0.61
-28	0.63
-27	0.58
-26	0.62
-25	0.62
-24	0.62
-23	0.61
-22	0.64
-21	0.61
-20	0.62
-19	0.65
-18	0.64
-17	0.65
-16	0.62
-15	0.63
-14	0.63
-13	0.64
-12	0.62
-11	0.63
-10	0.61
-9	0.63
-8	0.61
-7	0.61
-6	0.61
-5	0.61
-4	0.62
-3	0.61
-2	0.62
-1	0.67
1	0.67
2	0.61
3	0.61
4	0.62
5	0.59
6	0.56
7	0.55
8	0.56
9	0.56
10	0.55
11	0.55
12	0.56
13	0.56
14	0.54
15	0.56
16	0.55
17	0.57
18	0.55
19	0.57
20	0.56
21	0.58
22	0.54
23	0.57
24	0.55
25	0.58
26	0.54
27	0.58
28	0.56
29	0.57
30	0.57
31	0.60
32	0.54
33	0.59
34	0.58
35	0.58
36	0.60
37	0.60
38	0.61
39	0.59
40	0.56
41	0.63
42	0.57
43	0.54
44	0.55
45	0.54
46	0.58
47	0.62
48	0.58
49	0.59
50	0.62
51	0.56
52	0.61
53	0.62
54	0.59
55	0.55
56	0.61
57	0.65
58	0.62
59	0.65
60	0.62
