# [1]Indel length	[2]Count
-60	2523
-59	45
-58	86
-57	57
-56	105
-55	66
-54	122
-53	64
-52	121
-51	81
-50	166
-49	161
-48	191
-47	103
-46	177
-45	133
-44	197
-43	122
-42	224
-41	151
-40	414
-39	169
-38	311
-37	220
-36	435
-35	250
-34	394
-33	276
-32	677
-31	323
-30	725
-29	376
-28	894
-27	516
-26	966
-25	684
-24	1520
-23	652
-22	1286
-21	835
-20	2502
-19	1002
-18	2299
-17	1197
-16	3842
-15	2459
-14	3641
-13	2116
-12	7718
-11	2902
-10	8028
-9	4352
-8	13467
-7	5729
-6	16345
-5	15352
-4	50818
-3	36055
-2	94200
-1	233800
1	238090
2	93969
3	34631
4	49307
5	14848
6	16560
7	5759
8	14044
9	4348
10	7680
11	2793
12	7580
13	2078
14	3443
15	2307
16	3845
17	1117
18	2230
19	944
20	2642
21	872
22	1246
23	633
24	1604
25	689
26	843
27	491
28	928
29	372
30	674
31	327
32	592
33	241
34	365
35	284
36	444
37	187
38	237
39	190
40	382
41	142
42	210
43	130
44	168
45	136
46	136
47	127
48	186
49	127
50	137
51	83
52	133
53	66
54	123
55	79
56	114
57	56
58	101
59	70
60	2912
