# [1]Indel length	[2]Count
-60	2629
-59	49
-58	71
-57	66
-56	136
-55	66
-54	133
-53	66
-52	146
-51	82
-50	186
-49	181
-48	202
-47	119
-46	171
-45	140
-44	224
-43	127
-42	238
-41	154
-40	395
-39	186
-38	358
-37	206
-36	467
-35	277
-34	426
-33	292
-32	708
-31	337
-30	811
-29	420
-28	977
-27	523
-26	961
-25	773
-24	1636
-23	672
-22	1413
-21	857
-20	2740
-19	1063
-18	2455
-17	1331
-16	4119
-15	2589
-14	3860
-13	2278
-12	8179
-11	2951
-10	8422
-9	4669
-8	14434
-7	5936
-6	17651
-5	16332
-4	53834
-3	37531
-2	98141
-1	245405
1	248385
2	96675
3	35315
4	50946
5	15011
6	16807
7	5549
8	14349
9	4349
10	7965
11	2704
12	7672
13	1964
14	3443
15	2440
16	3884
17	1104
18	2241
19	908
20	2602
21	814
22	1318
23	614
24	1535
25	701
26	893
27	514
28	935
29	343
30	735
31	362
32	614
33	245
34	382
35	287
36	416
37	210
38	286
39	157
40	348
41	150
42	234
43	115
44	179
45	142
46	140
47	103
48	200
49	132
50	144
51	95
52	151
53	88
54	137
55	86
56	113
57	83
58	91
59	51
60	2909
