# [1]Indel length	[2]Mean VAF
-60	0.57
-59	0.56
-58	0.54
-57	0.67
-56	0.58
-55	0.57
-54	0.58
-53	0.63
-52	0.61
-51	0.62
-50	0.63
-49	0.58
-48	0.61
-47	0.60
-46	0.65
-45	0.61
-44	0.62
-43	0.60
-42	0.63
-41	0.61
-40	0.64
-39	0.61
-38	0.64
-37	0.63
-36	0.64
-35	0.59
-34	0.62
-33	0.65
-32	0.64
-31	0.63
-30	0.64
-29	0.64
-28	0.65
-27	0.63
-26	0.64
-25	0.60
-24	0.64
-23	0.62
-22	0.64
-21	0.64
-20	0.63
-19	0.67
-18	0.65
-17	0.64
-16	0.63
-15	0.64
-14	0.65
-13	0.67
-12	0.64
-11	0.67
-10	0.63
-9	0.65
-8	0.63
-7	0.66
-6	0.63
-5	0.63
-4	0.63
-3	0.64
-2	0.65
-1	0.68
1	0.67
2	0.63
3	0.65
4	0.64
5	0.64
6	0.60
7	0.61
8	0.59
9	0.61
10	0.58
11	0.62
12	0.58
13	0.61
14	0.58
15	0.59
16	0.58
17	0.63
18	0.58
19	0.64
20	0.58
21	0.64
22	0.57
23	0.64
24	0.60
25	0.60
26	0.59
27	0.62
28	0.60
29	0.63
30	0.59
31	0.62
32	0.57
33	0.65
34	0.61
35	0.60
36	0.60
37	0.61
38	0.65
39	0.58
40	0.63
41	0.68
42	0.63
43	0.65
44	0.59
45	0.62
46	0.62
47	0.61
48	0.64
49	0.68
50	0.68
51	0.66
52	0.63
53	0.65
54	0.62
55	0.64
56	0.66
57	0.67
58	0.65
59	0.69
60	0.64
