# [1]Indel length	[2]Count
-60	2455
-59	55
-58	81
-57	54
-56	105
-55	61
-54	107
-53	69
-52	106
-51	79
-50	155
-49	151
-48	208
-47	106
-46	166
-45	134
-44	212
-43	110
-42	218
-41	132
-40	381
-39	170
-38	273
-37	215
-36	437
-35	248
-34	423
-33	265
-32	635
-31	326
-30	751
-29	359
-28	931
-27	483
-26	874
-25	686
-24	1442
-23	600
-22	1237
-21	793
-20	2474
-19	958
-18	2128
-17	1227
-16	3777
-15	2341
-14	3562
-13	2118
-12	7575
-11	2744
-10	7610
-9	4311
-8	13494
-7	5585
-6	16014
-5	15057
-4	50325
-3	35292
-2	91733
-1	227937
1	232967
2	90897
3	33367
4	48162
5	13916
6	15857
7	5333
8	13220
9	4105
10	7142
11	2657
12	7170
13	1881
14	3254
15	2141
16	3488
17	1117
18	2061
19	860
20	2372
21	799
22	1098
23	602
24	1465
25	667
26	753
27	436
28	822
29	326
30	647
31	290
32	563
33	227
34	337
35	240
36	394
37	202
38	256
39	176
40	316
41	124
42	198
43	118
44	168
45	132
46	137
47	105
48	181
49	105
50	114
51	81
52	117
53	83
54	108
55	81
56	100
57	65
58	78
59	66
60	2475
