# [1]Indel length	[2]Count
-60	2392
-59	42
-58	93
-57	62
-56	113
-55	63
-54	117
-53	60
-52	116
-51	88
-50	149
-49	140
-48	188
-47	104
-46	153
-45	116
-44	196
-43	117
-42	206
-41	151
-40	362
-39	196
-38	308
-37	219
-36	438
-35	257
-34	395
-33	278
-32	666
-31	322
-30	729
-29	379
-28	894
-27	472
-26	916
-25	627
-24	1484
-23	604
-22	1259
-21	789
-20	2444
-19	950
-18	2200
-17	1200
-16	3708
-15	2367
-14	3640
-13	2028
-12	7698
-11	2803
-10	7544
-9	4273
-8	13356
-7	5482
-6	16083
-5	14877
-4	50271
-3	34610
-2	91119
-1	227988
1	232356
2	90318
3	32607
4	47892
5	13704
6	15472
7	4999
8	13068
9	4006
10	7151
11	2431
12	7169
13	1743
14	3159
15	2154
16	3454
17	1024
18	1945
19	842
20	2320
21	738
22	1045
23	540
24	1392
25	589
26	740
27	406
28	808
29	291
30	667
31	293
32	502
33	261
34	333
35	239
36	356
37	182
38	230
39	161
40	289
41	142
42	192
43	112
44	142
45	113
46	134
47	108
48	188
49	100
50	121
51	76
52	126
53	79
54	104
55	77
56	83
57	63
58	73
59	58
60	2292
