# [1]Indel length	[2]Count
-60	2483
-59	45
-58	76
-57	66
-56	110
-55	68
-54	126
-53	68
-52	114
-51	80
-50	157
-49	156
-48	210
-47	107
-46	175
-45	134
-44	209
-43	113
-42	245
-41	140
-40	394
-39	189
-38	310
-37	208
-36	469
-35	261
-34	425
-33	277
-32	637
-31	357
-30	747
-29	384
-28	927
-27	492
-26	934
-25	689
-24	1570
-23	659
-22	1296
-21	827
-20	2489
-19	1000
-18	2299
-17	1232
-16	3736
-15	2387
-14	3554
-13	2132
-12	7706
-11	2843
-10	7844
-9	4352
-8	13524
-7	5659
-6	16375
-5	15169
-4	50460
-3	35028
-2	92174
-1	230335
1	234811
2	91122
3	33074
4	48187
5	14111
6	16103
7	5217
8	13465
9	4202
10	7361
11	2597
12	7501
13	1891
14	3368
15	2288
16	3737
17	1082
18	2155
19	866
20	2480
21	817
22	1167
23	629
24	1423
25	672
26	798
27	479
28	857
29	345
30	681
31	302
32	593
33	244
34	377
35	284
36	404
37	199
38	238
39	162
40	341
41	124
42	207
43	131
44	180
45	140
46	159
47	112
48	192
49	123
50	147
51	72
52	134
53	90
54	124
55	80
56	100
57	77
58	83
59	70
60	2867
